arrival_time,arrival_date,airline,passengers,flight_number
12:01:00,2013-08-31,UA,1085,446
13:48:00,2013-08-31,B6,301,2502
14:15:00,2013-08-31,MQ,479,3388
15:37:00,2013-08-31,DL,760,2043
22:13:00,2013-08-31,9E,828,3350
14:44:00,2013-09-01,AA,733,331
16:26:00,2013-09-01,EV,228,5712
20:22:00,2013-09-01,9E,740,3525
20:56:00,2013-09-01,DL,187,985
00:35:00,2013-09-02,MQ,213,3621
08:16:00,2013-09-03,WN,872,329
22:09:00,2013-09-03,UA,1416,1128
09:51:00,2013-09-04,US,544,1733
11:38:00,2013-09-04,9E,549,4060
10:06:00,2013-09-05,B6,1041,163
19:21:00,2013-09-05,AA,1096,1410
21:53:00,2013-09-05,US,184,2164
08:21:00,2013-09-06,B6,1182,675
08:22:00,2013-09-06,DL,762,461
11:21:00,2013-09-06,EV,228,5711
12:09:00,2013-09-06,EV,628,4255
16:25:00,2013-09-06,B6,1428,581
18:28:00,2013-09-06,B6,541,1119
14:27:00,2013-09-07,MQ,479,3388
14:31:00,2013-09-08,DL,1035,1174
17:24:00,2013-09-08,UA,1504,271
20:38:00,2013-09-08,UA,1605,485
15:30:00,2013-09-09,EV,799,4171
15:37:00,2013-09-09,EV,209,4201
11:59:00,2013-09-10,VX,2248,251
15:47:00,2013-09-10,WN,2133,4103
20:05:00,2013-09-10,UA,404,1053
07:14:00,2013-09-11,MQ,719,3267
09:07:00,2013-09-11,US,184,2138
13:46:00,2013-09-11,9E,1047,3493
14:23:00,2013-09-11,UA,2565,1212
17:49:00,2013-09-11,UA,2475,841
23:44:00,2013-09-11,EV,1134,4085
07:44:00,2013-09-12,UA,719,1262
09:19:00,2013-09-12,MQ,1147,3547
11:01:00,2013-09-12,B6,944,183
11:11:00,2013-09-12,MQ,762,3419
18:50:00,2013-09-12,WN,748,201
23:11:00,2013-09-12,UA,1416,501
23:27:00,2013-09-12,DL,1076,1854
11:14:00,2013-09-13,F9,1620,2001
16:01:00,2013-09-13,EV,1008,5044
14:57:00,2013-09-14,EV,445,4552
09:21:00,2013-09-15,9E,94,3855
12:05:00,2013-09-15,WN,1504,4381
08:22:00,2013-09-16,B6,1182,675
12:51:00,2013-09-16,EV,195,4090
18:26:00,2013-09-16,EV,605,4576
22:29:00,2013-09-16,UA,1085,1515
20:41:00,2013-09-17,9E,610,3876
07:14:00,2013-09-18,WN,711,249
10:55:00,2013-09-18,EV,645,4087
18:12:00,2013-09-18,AA,888,2223
19:14:00,2013-09-18,EV,1148,5298
21:03:00,2013-09-18,MQ,1020,3349
13:35:00,2013-09-21,MQ,419,3572
18:58:00,2013-09-21,B6,944,283
12:03:00,2013-09-22,UA,997,491
12:40:00,2013-09-22,US,2133,604
17:41:00,2013-09-22,AA,1372,320
17:46:00,2013-09-22,DL,746,1942
21:42:00,2013-09-22,9E,340,3433
22:49:00,2013-09-22,EV,199,4560
17:54:00,2013-09-23,UA,997,350
20:45:00,2013-09-23,B6,2465,359
08:55:00,2013-09-25,EV,209,3827
14:05:00,2013-09-25,DL,1076,954
17:42:00,2013-09-25,DL,1035,1902
20:20:00,2013-09-25,UA,937,1109
18:19:00,2013-09-26,EV,277,4113
21:53:00,2013-09-26,FL,397,357
22:40:00,2013-09-26,UA,997,1115
11:15:00,2013-09-27,EV,1008,4380
11:37:00,2013-09-27,VX,2565,183
15:10:00,2013-09-27,EV,585,5283
16:02:00,2013-09-27,B6,937,927
23:53:00,2013-09-27,B6,2454,1205
13:18:00,2013-09-29,UA,2227,1110
13:38:00,2013-09-29,VX,2586,23
14:27:00,2013-09-30,MQ,479,3388
18:14:00,2013-09-30,UA,1605,485
09:13:00,2013-10-01,AA,733,307
09:33:00,2013-10-01,MQ,502,3351
09:40:00,2013-10-01,MQ,427,3363
17:25:00,2013-10-01,UA,2475,841
19:36:00,2013-10-01,EV,764,5274
13:41:00,2013-10-02,AA,733,329
10:03:00,2013-10-03,EV,292,5288
10:22:00,2013-10-03,EV,764,5463
20:43:00,2013-10-03,EV,463,3843
00:04:00,2013-10-04,DL,760,1543
14:53:00,2013-10-04,B6,2475,323
18:58:00,2013-10-04,B6,944,283
14:21:00,2013-10-05,US,544,1791
17:04:00,2013-10-06,UA,404,1638
10:02:00,2013-10-07,EV,277,5813
18:06:00,2013-10-07,9E,765,3459
21:21:00,2013-10-08,9E,184,3885
10:12:00,2013-10-09,AA,1372,1381
18:36:00,2013-10-09,EV,212,3824
22:26:00,2013-10-09,DL,762,1147
22:58:00,2013-10-09,DL,1035,2370
12:10:00,2013-10-10,B6,2586,15
14:21:00,2013-10-10,AA,1085,1623
16:52:00,2013-10-10,MQ,425,2815
17:50:00,2013-10-10,MQ,1147,3532
23:29:00,2013-10-10,MQ,544,3384
09:48:00,2013-10-11,B6,200,2280
10:15:00,2013-10-11,9E,427,3868
10:39:00,2013-10-11,DL,1020,2119
14:18:00,2013-10-13,MQ,1020,3616
14:58:00,2013-10-13,US,544,1895
19:14:00,2013-10-13,US,214,2191
09:57:00,2013-10-15,DL,1183,2457
13:11:00,2013-10-15,EV,872,4628
16:20:00,2013-10-15,B6,1047,431
20:17:00,2013-10-15,DL,2475,95
09:11:00,2013-10-16,EV,605,4155
19:58:00,2013-10-16,UA,2434,256
09:42:00,2013-10-17,UA,2454,1439
10:09:00,2013-10-17,DL,187,2445
15:41:00,2013-10-17,EV,569,4687
20:42:00,2013-10-17,DL,2586,434
07:24:00,2013-10-18,UA,733,1198
10:04:00,2013-10-18,B6,2475,23
11:30:00,2013-10-18,DL,502,181
12:10:00,2013-10-18,B6,2586,15
12:32:00,2013-10-18,UA,2565,1727
21:22:00,2013-10-18,UA,1065,726
09:20:00,2013-10-19,B6,1598,1403
15:55:00,2013-10-19,US,541,1802
12:15:00,2013-10-20,UA,1400,1711
19:45:00,2013-10-21,B6,200,2580
14:35:00,2013-10-23,UA,937,1519
16:04:00,2013-10-23,AA,888,1170
17:10:00,2013-10-23,UA,733,685
19:43:00,2013-10-23,DL,1008,1321
07:18:00,2013-10-24,AA,733,301
09:38:00,2013-10-24,9E,1029,3538
17:31:00,2013-10-24,UA,733,269
09:58:00,2013-10-26,9E,1182,3507
10:42:00,2013-10-26,DL,1598,315
13:46:00,2013-10-26,DL,762,1647
23:26:00,2013-10-26,DL,1069,2065
10:37:00,2013-10-27,B6,209,116
18:49:00,2013-10-27,B6,1065,305
20:57:00,2013-10-27,B6,944,183
14:56:00,2013-10-28,AA,2475,3
18:43:00,2013-10-28,MQ,431,3411
12:48:00,2013-10-29,VX,2248,251
14:02:00,2013-10-29,9E,1047,3493
18:33:00,2013-10-29,DL,502,2231
20:31:00,2013-10-29,UA,1605,1139
12:39:00,2013-10-30,WN,1504,746
16:21:00,2013-10-30,UA,719,258
22:47:00,2013-10-30,UA,2402,208
09:04:00,2013-10-31,B6,1069,601
14:35:00,2013-10-31,EV,748,4187
08:02:00,2013-11-01,US,184,2136
17:15:00,2013-11-01,MQ,762,3669
21:17:00,2013-11-01,DL,1626,2454
23:41:00,2013-11-01,WN,1411,2067
13:12:00,2013-11-02,AA,733,325
13:14:00,2013-11-02,UA,1620,405
10:57:00,2013-11-03,UA,719,1030
16:41:00,2013-11-03,UA,2454,1054
19:58:00,2013-11-03,UA,2434,327
21:18:00,2013-11-03,DL,762,947
19:26:00,2013-11-04,UA,2425,365
20:02:00,2013-11-04,UA,404,1053
08:57:00,2013-11-05,EV,246,3815
13:51:00,2013-11-05,VX,2586,23
19:46:00,2013-11-05,EV,488,4382
21:03:00,2013-11-05,US,214,2195
14:32:00,2013-11-07,B6,1598,403
16:55:00,2013-11-07,US,214,2185
20:47:00,2013-11-07,DL,1020,2219
23:15:00,2013-11-07,B6,1990,71
12:57:00,2013-11-08,EV,461,5373
19:44:00,2013-11-08,DL,2586,409
10:43:00,2013-11-09,MQ,762,3419
18:25:00,2013-11-09,EV,1134,4284
19:31:00,2013-11-09,US,2153,629
20:14:00,2013-11-09,9E,301,2908
07:51:00,2013-11-10,B6,187,318
13:33:00,2013-11-10,WN,711,483
18:18:00,2013-11-10,DL,762,847
21:25:00,2013-11-10,FL,762,400
22:25:00,2013-11-10,AA,733,371
09:01:00,2013-11-11,DL,746,575
10:04:00,2013-11-12,US,214,2171
10:28:00,2013-11-12,9E,229,3579
09:19:00,2013-11-13,UA,2454,1439
09:19:00,2013-11-14,9E,340,2939
15:06:00,2013-11-14,MQ,502,3340
19:18:00,2013-11-14,UA,719,399
19:36:00,2013-11-14,9E,1113,2934
11:00:00,2013-11-15,DL,2248,1429
14:30:00,2013-11-15,B6,273,308
21:40:00,2013-11-15,EV,628,4370
08:40:00,2013-11-16,AA,1089,2243
15:45:00,2013-11-16,UA,937,1641
09:32:00,2013-11-18,9E,340,2939
20:19:00,2013-11-18,DL,488,1531
00:09:00,2013-11-19,B6,187,718
13:38:00,2013-11-19,US,2153,679
15:26:00,2013-11-19,EV,645,4395
16:27:00,2013-11-19,DL,1020,1819
19:29:00,2013-11-19,EV,1008,5411
21:13:00,2013-11-19,UA,997,1637
20:13:00,2013-11-20,UA,1400,308
20:25:00,2013-11-20,WN,1167,3691
22:56:00,2013-11-20,UA,200,1210
10:54:00,2013-11-21,EV,228,5711
11:34:00,2013-11-21,EV,212,6054
19:49:00,2013-11-21,DL,950,1585
21:10:00,2013-11-21,UA,1605,237
10:45:00,2013-11-22,UA,733,681
12:09:00,2013-11-22,UA,1085,446
16:48:00,2013-11-22,B6,828,477
22:00:00,2013-11-22,AA,1389,1193
10:16:00,2013-11-23,AA,1089,1345
16:39:00,2013-11-25,UA,1605,243
19:14:00,2013-11-25,US,529,721
02:43:00,2013-11-26,B6,1069,1901
10:05:00,2013-11-26,MQ,764,3433
11:04:00,2013-11-26,WN,725,3086
14:16:00,2013-11-26,WN,738,3993
14:37:00,2013-11-26,WN,888,2945
19:17:00,2013-11-26,US,184,2158
23:28:00,2013-11-26,EV,1167,4397
12:30:00,2013-11-27,B6,1069,1701
14:19:00,2013-11-27,EV,748,4622
22:00:00,2013-11-27,B6,1023,543
09:07:00,2013-11-28,UA,719,279
11:45:00,2013-11-29,EV,748,4565
12:10:00,2013-11-29,MQ,213,3230
16:16:00,2013-11-29,DL,746,673
10:41:00,2013-12-01,B6,944,1783
12:36:00,2013-12-01,DL,1076,970
12:50:00,2013-12-01,B6,1608,1289
15:04:00,2013-12-01,UA,2434,1686
22:03:00,2013-12-01,B6,200,2680
22:19:00,2013-12-01,MQ,213,3621
11:53:00,2013-12-02,EV,212,6054
14:07:00,2013-12-02,EV,645,4445
10:42:00,2013-12-03,UA,733,681
21:02:00,2013-12-03,MQ,479,3573
21:26:00,2013-12-03,AA,1096,1611
17:49:00,2013-12-04,EV,296,5293
22:04:00,2013-12-04,UA,404,1464
23:24:00,2013-12-04,UA,2133,524
08:43:00,2013-12-05,EV,642,4122
14:18:00,2013-12-05,US,2153,679
18:26:00,2013-12-05,UA,2227,578
00:16:00,2013-12-06,EV,228,5714
08:39:00,2013-12-06,EV,416,4424
13:06:00,2013-12-06,UA,2133,1043
14:03:00,2013-12-06,EV,319,5795
17:49:00,2013-12-06,UA,2565,1583
22:05:00,2013-12-06,DL,2475,426
12:08:00,2013-12-07,UA,1400,354
20:25:00,2013-12-07,UA,1400,493
08:31:00,2013-12-08,DL,762,904
13:38:00,2013-12-08,EV,1134,4284
13:58:00,2013-12-08,UA,1620,405
20:51:00,2013-12-09,UA,2475,997
22:52:00,2013-12-09,WN,764,2960
08:25:00,2013-12-10,EV,569,4150
08:51:00,2013-12-10,EV,266,4233
12:44:00,2013-12-10,DL,762,1747
16:19:00,2013-12-10,B6,944,383
17:55:00,2013-12-10,UA,1065,1164
18:19:00,2013-12-10,UA,937,1270
22:09:00,2013-12-10,FL,397,1159
00:04:00,2013-12-11,B6,2475,523
21:59:00,2013-12-11,WN,711,3494
10:01:00,2013-12-13,UA,2565,1246
10:43:00,2013-12-13,DL,2475,472
18:52:00,2013-12-13,UA,733,689
20:39:00,2013-12-13,DL,509,2331
11:07:00,2013-12-15,B6,1068,1511
13:15:00,2013-12-15,B6,301,2602
16:19:00,2013-12-15,9E,94,2946
21:54:00,2013-12-15,EV,419,5956
12:32:00,2013-12-18,B6,1521,795
13:33:00,2013-12-18,WN,725,172
14:55:00,2013-12-18,B6,1074,1129
19:21:00,2013-12-18,EV,748,4195
19:48:00,2013-12-18,US,214,2191
08:06:00,2013-12-19,MQ,502,2810
10:25:00,2013-12-19,B6,541,219
10:46:00,2013-12-19,B6,1041,163
20:52:00,2013-12-19,UA,1372,237
21:22:00,2013-12-19,UA,2565,1289
08:12:00,2013-12-20,EV,416,3812
08:51:00,2013-12-20,DL,760,404
15:09:00,2013-12-20,9E,569,3795
16:13:00,2013-12-20,UA,937,1641
16:56:00,2013-12-20,EV,416,4548
17:20:00,2013-12-20,MQ,665,3202
19:39:00,2013-12-20,AA,1391,65
20:14:00,2013-12-20,AA,1085,172
18:09:00,2013-12-21,MQ,483,2793
19:18:00,2013-12-21,UA,2565,1583
17:53:00,2013-12-22,UA,1065,674
18:57:00,2013-12-22,UA,1400,464
09:30:00,2013-12-23,UA,2565,1654
15:15:00,2013-12-23,UA,2586,766
19:58:00,2013-12-23,WN,1428,2806
23:05:00,2013-12-23,EV,569,4352
10:41:00,2013-12-24,EV,1092,4364
11:42:00,2013-12-24,AA,1389,1121
12:41:00,2013-12-24,B6,1069,1701
14:18:00,2013-12-24,EV,488,5078
16:21:00,2013-12-24,B6,1028,553
21:13:00,2013-12-24,UA,719,1482
00:03:00,2013-12-25,AA,1598,1029
20:36:00,2013-12-25,UA,2565,1284
21:56:00,2013-12-25,EV,628,4370
09:06:00,2013-12-26,UA,2454,274
09:56:00,2013-12-26,MQ,419,3272
10:22:00,2013-12-26,DL,2475,472
11:07:00,2013-12-26,UA,1620,561
12:05:00,2013-12-26,UA,719,1622
18:23:00,2013-12-27,UA,2454,1600
10:23:00,2013-12-28,B6,2475,23
12:15:00,2013-12-28,DL,2475,422
09:29:00,2013-12-29,DL,762,1547
10:09:00,2013-12-30,MQ,764,3433
11:07:00,2013-12-30,DL,944,463
17:05:00,2013-12-30,AA,1096,1073
22:31:00,2013-12-30,EV,746,4152
13:10:00,2013-12-31,DL,2248,420
