flight_number,airline,passengers,arrival_date,arrival_time
3354,9E,187,20130323,19000101180200
3407,9E,340,20130323,19000101182700
615,B6,828,20130323,19000101183300
1813,AA,944,20130323,19000101184900
1322,DL,2586,20130323,19000101191500
3810,EV,820,20130323,19000101200100
161,DL,1089,20130323,19000101202700
1580,UA,2227,20130323,19000101212500
1729,UA,1023,20130323,19000101221900
501,B6,1069,20130324,19000101085700
600,UA,2586,20130324,19000101092900
20,B6,264,20130324,19000101101700
375,B6,1076,20130324,19000101125900
215,B6,1608,20130324,19000101131500
1544,DL,488,20130324,19000101142300
1552,DL,1080,20130324,19000101161100
1288,US,544,20130324,19000101165300
2044,DL,1096,20130324,19000101171400
1073,AA,1096,20130324,19000101173200
4517,EV,488,20130324,19000101173800
3695,MQ,719,20130324,19000101175000
3985,MQ,589,20130324,19000101180800
1942,DL,746,20130324,19000101183100
4540,MQ,502,20130324,19000101184500
785,AA,1389,20130324,19000101202400
5714,EV,228,20130324,19000101211400
130,B6,301,20130324,19000101211900
5681,EV,416,20130324,19000101213200
6,DL,1990,20130324,19000101213300
4381,EV,319,20130325,19000101082600
3809,EV,445,20130325,19000101090100
4322,EV,725,20130325,19000101114500
394,UA,733,20130325,19000101131200
3257,EV,820,20130325,19000101143700
523,B6,937,20130325,19000101150500
4475,MQ,431,20130325,19000101151100
2253,AA,1096,20130325,19000101154800
404,UA,419,20130325,19000101170600
4622,MQ,764,20130325,19000101173800
537,B6,997,20130325,19000101181600
2019,DL,1020,20130325,19000101201900
1437,UA,1504,20130325,19000101202600
695,UA,733,20130325,19000101205900
4573,MQ,502,20130325,19000101222300
1292,UA,1065,20130325,19000101222600
2190,DL,1089,20130325,19000101222800
1482,UA,2133,20130325,19000101223100
1416,UA,1504,20130325,19000101231200
1854,DL,1076,20130325,19000101232100
4221,EV,529,20130326,19000101081900
44,B6,209,20130326,19000101083300
346,FL,762,20130326,19000101102600
288,UA,1372,20130326,19000101104100
2395,DL,1035,20130326,19000101111000
1170,UA,1065,20130326,19000101121700
1639,B6,1080,20130326,19000101125400
2219,DL,1020,20130326,19000101132400
1791,WN,872,20130326,19000101133600
1275,DL,1990,20130326,19000101140100
1443,US,541,20130326,19000101140200
66,B6,301,20130326,19000101140700
1085,B6,541,20130326,19000101181000
449,US,529,20130326,19000101192300
139,B6,1074,20130326,19000101195300
2187,US,214,20130326,19000101200400
1259,UA,1416,20130326,19000101201800
1779,DL,1076,20130326,19000101203500
359,B6,2465,20130326,19000101204800
4059,9E,549,20130326,19000101210500
2190,DL,1089,20130326,19000101215700
21,AA,2475,20130326,19000101220500
353,UA,2402,20130326,19000101220700
1220,UA,1400,20130326,19000101223300
579,UA,404,20130327,19000101074400
4521,MQ,431,20130327,19000101102700
643,B6,2586,20130327,19000101104200
485,DL,746,20130327,19000101111600
3267,EV,266,20130327,19000101131300
401,DL,746,20130327,19000101134700
5766,EV,229,20130327,19000101154300
4372,EV,199,20130327,19000101160200
753,AA,1389,20130327,19000101161000
1085,UA,1400,20130327,19000101165000
3810,EV,820,20130327,19000101170600
1531,DL,1080,20130327,19000101175100
1039,AA,1069,20130327,19000101183900
1902,DL,1035,20130327,19000101184200
4382,EV,488,20130327,19000101192200
1035,WN,1411,20130327,19000101195900
4255,EV,246,20130327,19000101200300
3805,EV,748,20130327,19000101202300
3798,9E,541,20130327,19000101214200
619,B6,828,20130327,19000101225500
461,DL,762,20130328,19000101081000
2083,AA,1372,20130328,19000101100900
347,UA,2586,20130328,19000101101500
835,F9,1620,20130328,19000101110100
1747,DL,762,20130328,19000101111900
1871,AA,1096,20130328,19000101123800
2173,US,214,20130328,19000101132300
23,VX,2586,20130328,19000101133500
1850,AA,187,20130328,19000101134100
3295,WN,748,20130328,19000101140600
602,B6,273,20130328,19000101150800
186,US,2133,20130328,19000101160800
1054,UA,2454,20130328,19000101161900
2223,AA,888,20130328,19000101170400
4146,MQ,483,20130328,19000101170400
975,UA,1416,20130328,19000101172000
1762,AA,187,20130328,19000101212400
1482,UA,2133,20130328,19000101221500
29,VX,2586,20130328,19000101221500
927,B6,937,20130328,19000101235100
4901,EV,1008,20130329,19000101080200
707,AA,1389,20130329,19000101084500
435,WN,711,20130329,19000101094400
553,B6,1068,20130329,19000101104400
835,F9,1620,20130329,19000101110300
4670,MQ,764,20130329,19000101110500
2124,US,184,20130329,19000101114600
655,AA,1623,20130329,19000101115800
1529,DL,2248,20130329,19000101125800
721,UA,733,20130329,19000101131200
1964,WN,738,20130329,19000101133000
3,AA,2475,20130329,19000101144300
749,UA,1416,20130329,19000101152100
745,AA,1389,20130329,19000101152600
3810,EV,820,20130329,19000101165400
1813,AA,944,20130329,19000101173200
141,B6,1028,20130329,19000101174500
4216,EV,282,20130329,19000101175000
4255,EV,246,20130329,19000101175300
1699,UA,2565,20130329,19000101182000
4411,EV,946,20130329,19000101182600
503,DL,2446,20130329,19000101200400
31,DL,2586,20130329,19000101201900
711,B6,2248,20130329,19000101211700
3439,9E,589,20130329,19000101213000
3818,EV,631,20130329,19000101213400
1465,DL,2586,20130329,19000101224700
3809,EV,445,20130330,19000101091000
2120,US,184,20130330,19000101094300
3256,EV,1134,20130330,19000101101900
4636,EV,199,20130330,19000101102600
2267,AA,1096,20130330,19000101104800
517,B6,937,20130330,19000101110000
1183,UA,1068,20130330,19000101124300
4229,EV,282,20130330,19000101125300
1040,US,544,20130330,19000101144200
602,B6,273,20130330,19000101150000
3748,WN,764,20130330,19000101151300
2041,AA,1089,20130330,19000101153100
377,B6,1076,20130330,19000101155600
4572,EV,594,20130330,19000101164900
63,B6,1005,20130330,19000101171800
341,AA,733,20130330,19000101173000
1367,DL,1587,20130330,19000101194500
797,F9,1620,20130330,19000101195200
1613,AA,1598,20130330,19000101224200
91,B6,2576,20130330,19000101225700
1292,UA,1065,20130330,19000101231800
30,B6,264,20130330,19000101235300
905,B6,740,20130331,19000101075200
709,B6,1598,20130331,19000101091700
1627,UA,1023,20130331,19000101093400
2003,DL,1096,20130331,19000101094900
56,B6,266,20130331,19000101095600
413,AA,1598,20130331,19000101101700
1519,UA,1634,20130331,19000101132000
411,VX,2475,20130331,19000101164100
963,DL,2475,20130331,19000101174700
2181,DL,950,20130331,19000101175500
1925,AA,1096,20130331,19000101180100
960,WN,1605,20130331,19000101181500
4357,EV,1167,20130331,19000101183800
137,B6,1074,20130331,19000101183900
4566,EV,143,20130331,19000101210500
711,B6,2248,20130331,19000101210900
1464,UA,404,20130331,19000101220600
5038,EV,866,20130331,19000101222000
1433,DL,1080,20130331,19000101222200
35,B6,1028,20130401,19000101003900
383,B6,1076,20130401,19000101004400
701,B6,1598,20130401,19000101013400
4901,EV,1008,20130401,19000101080100
3048,WN,738,20130401,19000101080800
2057,DL,762,20130401,19000101085500
983,B6,1010,20130401,19000101092500
1273,B6,636,20130401,19000101101500
269,DL,760,20130401,19000101104500
1529,DL,2248,20130401,19000101131400
1006,B6,187,20130401,19000101134600
83,B6,2422,20130401,19000101164500
3436,9E,427,20130401,19000101182100
266,WN,1605,20130401,19000101182400
1699,UA,2565,20130401,19000101182800
1176,B6,200,20130401,19000101183100
1269,UA,1023,20130401,19000101190700
36,B6,264,20130401,19000101192600
449,US,529,20130401,19000101193800
1178,UA,1504,20130401,19000101200800
1016,B6,187,20130401,19000101201900
1185,DL,1969,20130401,19000101202800
1629,DL,2248,20130401,19000101205000
3650,9E,94,20130401,19000101211200
358,UA,1416,20130401,19000101213400
171,B6,2521,20130401,19000101214300
3805,EV,748,20130401,19000101215300
4276,EV,116,20130401,19000101225000
1592,UA,937,20130402,19000101102600
2047,DL,762,20130402,19000101102700
397,UA,2586,20130402,19000101110400
2126,US,184,20130402,19000101123600
4984,EV,488,20130402,19000101132200
1194,UA,2454,20130402,19000101134600
739,AA,1389,20130402,19000101142200
3257,EV,820,20130402,19000101142600
3765,MQ,719,20130402,19000101142800
863,DL,2475,20130402,19000101152300
2043,DL,760,20130402,19000101161300
1073,AA,1096,20130402,19000101164300
4525,MQ,1147,20130402,19000101175900
4667,EV,1008,20130402,19000101183900
620,FL,762,20130402,19000101190000
4277,9E,290,20130402,19000101201000
4091,9E,184,20130402,19000101202300
4202,EV,872,20130402,19000101202600
390,UA,1605,20130402,19000101211600
3818,EV,631,20130402,19000101212300
119,AA,2454,20130402,19000101215300
3395,9E,213,20130402,19000101221600
155,B6,944,20130402,19000101221800
1241,UA,997,20130402,19000101235700
3817,EV,642,20130402,19000101235900
1545,UA,1400,20130403,19000101082000
1547,DL,762,20130403,19000101092300
4409,EV,277,20130403,19000101095300
763,DL,2475,20130403,19000101100100
56,B6,266,20130403,19000101104000
5079,EV,833,20130403,19000101104500
397,UA,2586,20130403,19000101105900
1885,DL,950,20130403,19000101115900
625,B6,1428,20130403,19000101144400
3826,EV,746,20130403,19000101153400
3393,9E,213,20130403,19000101155800
4146,MQ,483,20130403,19000101182200
95,DL,760,20130403,19000101182900
153,B6,944,20130403,19000101183300
137,B6,1074,20130403,19000101185000
35,US,2153,20130403,19000101192900
4601,MQ,431,20130403,19000101194500
4674,MQ,419,20130403,19000101200900
503,DL,2446,20130403,19000101202300
5594,EV,461,20130403,19000101211800
83,DL,1069,20130403,19000101223100
199,B6,2248,20130404,19000101000700
927,B6,937,20130404,19000101001200
18,UA,2565,20130404,19000101004300
209,UA,2565,20130404,19000101004600
2118,US,184,20130404,19000101090100
1167,DL,1005,20130404,19000101110700
1643,UA,1605,20130404,19000101113700
1435,US,529,20130404,19000101121500
4654,MQ,762,20130404,19000101124200
1003,UA,937,20130404,19000101125500
1061,B6,1521,20130404,19000101130800
699,UA,719,20130404,19000101131000
930,DL,1076,20130404,19000101142100
85,B6,1069,20130404,19000101162700
377,B6,1076,20130404,19000101165200
2181,US,214,20130404,19000101170000
656,US,2133,20130404,19000101182800
1387,DL,1626,20130404,19000101183300
520,UA,2586,20130404,19000101191300
139,B6,1074,20130404,19000101200800
141,B6,1028,20130404,19000101202600
1185,B6,427,20130404,19000101205100
358,UA,1416,20130404,19000101212900
4153,EV,529,20130404,19000101215500
4570,EV,605,20130404,19000101224800
4573,MQ,502,20130404,19000101225700
1787,AA,1005,20130404,19000101232300
709,B6,1598,20130405,19000101092900
507,B6,1065,20130405,19000101093000
807,DL,746,20130405,19000101100900
4157,EV,1134,20130405,19000101100900
2119,DL,1020,20130405,19000101101000
11,VX,2586,20130405,19000101104200
413,AA,1598,20130405,19000101105400
1061,B6,1521,20130405,19000101115200
251,VX,2248,20130405,19000101120000
66,B6,301,20130405,19000101141100
4491,MQ,419,20130405,19000101153600
2181,DL,950,20130405,19000101182700
1999,AA,1085,20130405,19000101202100
884,DL,1620,20130405,19000101212500
3444,9E,427,20130405,19000101213600
1227,UA,1068,20130405,19000101223000
543,AA,1089,20130405,19000101231100
1075,WN,872,20130406,19000101084100
4418,MQ,213,20130406,19000101090100
303,UA,2586,20130406,19000101092800
1815,AA,944,20130406,19000101093000
3521,9E,740,20130406,19000101094100
4558,MQ,419,20130406,19000101095200
21,AS,2402,20130406,19000101101600
4636,EV,199,20130406,19000101101900
3613,9E,264,20130406,19000101103800
4582,MQ,544,20130406,19000101105000
1271,DL,1069,20130406,19000101120700
1597,UA,1725,20130406,19000101121500
4949,EV,431,20130406,19000101131000
405,UA,1620,20130406,19000101131300
670,UA,1065,20130406,19000101143000
4960,EV,488,20130406,19000101143100
1552,DL,1080,20130406,19000101143400
1275,DL,1990,20130406,19000101143800
4411,EV,946,20130406,19000101182000
4699,EV,1167,20130406,19000101183300
988,WN,711,20130406,19000101185600
169,VX,2454,20130406,19000101220300
1854,DL,1076,20130406,19000101220500
677,B6,2475,20130407,19000101000900
651,UA,2565,20130407,19000101003200
1153,US,96,20130407,19000101081400
750,UA,2565,20130407,19000101093200
1591,UA,1400,20130407,19000101101100
33,AA,2475,20130407,19000101103500
4221,EV,282,20130407,19000101121700
450,US,2153,20130407,19000101121700
305,UA,997,20130407,19000101123300
928,US,544,20130407,19000101133000
3839,WN,711,20130407,19000101134000
1131,DL,502,20130407,19000101144000
371,UA,1400,20130407,19000101144100
4605,MQ,431,20130407,19000101155200
1705,DL,1183,20130407,19000101162400
1176,UA,719,20130407,19000101171900
3968,9E,94,20130407,19000101172900
991,B6,1028,20130407,19000101173000
1176,B6,200,20130407,19000101180000
4092,EV,533,20130407,19000101182300
1246,UA,719,20130407,19000101195900
2131,DL,502,20130407,19000101201800
4566,EV,143,20130407,19000101211800
5681,EV,416,20130407,19000101220100
155,B6,944,20130407,19000101221400
1345,DL,2153,20130407,19000101221500
1168,UA,1400,20130407,19000101224100
2144,US,184,20130407,19000101225800
771,UA,2475,20130407,19000101234900
1071,UA,1585,20130408,19000101000700
177,AA,2586,20130408,19000101001600
4607,MQ,479,20130408,19000101102800
643,B6,2586,20130408,19000101105900
288,UA,1372,20130408,19000101110300
59,AA,2586,20130408,19000101111700
353,FL,397,20130408,19000101112300
993,WN,725,20130408,19000101122600
451,UA,719,20130408,19000101132600
4491,MQ,419,20130408,19000101151200
315,DL,1598,20130408,19000101172700
4670,EV,605,20130408,19000101174600
4411,EV,946,20130408,19000101180300
179,B6,2153,20130408,19000101201600
2131,DL,502,20130408,19000101202900
17,DL,2475,20130408,19000101205200
947,DL,762,20130408,19000101210700
4126,EV,419,20130408,19000101213700
1066,UA,200,20130408,19000101222700
147,B6,1074,20130408,19000101224400
1299,UA,1068,20130408,19000101232200
4631,EV,820,20130409,19000101000100
199,B6,2248,20130409,19000101003400
1002,B6,187,20130409,19000101073400
32,UA,2475,20130409,19000101085200
1879,DL,1076,20130409,19000101100300
3737,MQ,719,20130409,19000101101700
389,B6,950,20130409,19000101103600
341,B6,1041,20130409,19000101104500
4360,EV,319,20130409,19000101113600
407,VX,2475,20130409,19000101115100
428,UA,2227,20130409,19000101115800
4404,MQ,427,20130409,19000101142000
642,UA,2586,20130409,19000101150100
721,FL,397,20130409,19000101155800
377,B6,1076,20130409,19000101161800
1708,UA,1608,20130409,19000101163700
357,FL,762,20130409,19000101171100
1687,UA,937,20130409,19000101173300
537,B6,997,20130409,19000101175500
3695,MQ,719,20130409,19000101182300
539,DL,1626,20130409,19000101184200
2140,US,184,20130409,19000101201100
193,VX,2565,20130409,19000101203600
884,DL,1620,20130409,19000101205500
985,DL,187,20130409,19000101211800
4543,EV,1017,20130409,19000101213500
3806,EV,748,20130409,19000101221900
4660,MQ,764,20130409,19000101224100
619,B6,828,20130409,19000101224700
3826,EV,631,20130410,19000101005700
568,UA,1400,20130410,19000101043900
2161,US,214,20130410,19000101065500
5716,EV,228,20130410,19000101070400
430,WN,725,20130410,19000101071800
824,WN,748,20130410,19000101082200
345,FL,762,20130410,19000101083000
303,UA,2586,20130410,19000101092800
4558,MQ,419,20130410,19000101100600
183,DL,2422,20130410,19000101103400
4619,MQ,762,20130410,19000101110900
353,FL,397,20130410,19000101114100
854,AA,187,20130410,19000101170500
1064,UA,200,20130410,19000101185600
341,AA,733,20130410,19000101195800
1719,UA,419,20130410,19000101225400
676,UA,2402,20130410,19000101233200
3334,9E,340,20130411,19000101001600
570,UA,937,20130411,19000101002000
135,B6,1074,20130411,19000101084900
987,B6,944,20130411,19000101094400
20,B6,264,20130411,19000101103000
4612,EV,1134,20130411,19000101104300
1281,UA,2565,20130411,19000101120200
4588,MQ,1020,20130411,19000101161100
369,B6,1035,20130411,19000101185300
1416,UA,1167,20130411,19000101222800
1147,DL,762,20130411,19000101224500
1433,DL,1080,20130411,19000101231200
1709,AA,1096,20130411,19000101231500
383,B6,1076,20130412,19000101031400
4599,MQ,1020,20130412,19000101080100
4650,MQ,762,20130412,19000101080700
5716,EV,228,20130412,19000101081200
44,B6,209,20130412,19000101084400
663,DL,746,20130412,19000101085000
4471,EV,529,20130412,19000101085700
79,B6,944,20130412,19000101085900
1115,UA,997,20130412,19000101090100
807,DL,746,20130412,19000101100900
346,FL,762,20130412,19000101103800
1273,B6,636,20130412,19000101110800
611,B6,828,20130412,19000101114000
327,AA,733,20130412,19000101132000
4269,EV,212,20130412,19000101132100
1174,B6,200,20130412,19000101143700
2175,US,214,20130412,19000101151500
4403,MQ,427,20130412,19000101165000
4323,EV,416,20130412,19000101170000
917,B6,740,20130412,19000101180100
12,B6,209,20130412,19000101180300
2185,US,214,20130412,19000101195500
2019,AA,888,20130412,19000101200100
245,DL,2153,20130412,19000101213700
87,B6,1990,20130412,19000101223800
4449,MQ,213,20130412,19000101230800
1920,B6,187,20130412,19000101233700
5716,EV,228,20130413,19000101071000
525,UA,1400,20130413,19000101094600
2285,DL,950,20130413,19000101094800
4495,EV,708,20130413,19000101113800
1101,B6,1069,20130413,19000101132400
4429,MQ,479,20130413,19000101162300
4309,MQ,665,20130413,19000101175000
1580,UA,2227,20130413,19000101195000
1999,AA,1085,20130413,19000101202100
17,DL,2475,20130413,19000101203700
27,VX,2586,20130413,19000101212100
4186,EV,116,20130413,19000101214000
713,B6,1598,20130414,19000101015500
1162,UA,719,20130414,19000101085800
763,DL,2475,20130414,19000101101200
75,US,2133,20130414,19000101122700
4456,EV,746,20130414,19000101123300
1279,US,96,20130414,19000101145100
3393,9E,213,20130414,19000101161300
3318,9E,301,20130414,19000101162900
963,DL,2475,20130414,19000101180700
5673,EV,605,20130414,19000101182000
2383,DL,269,20130414,19000101184700
1185,B6,427,20130414,19000101191600
4601,MQ,431,20130414,19000101192600
1147,UA,1400,20130414,19000101193600
975,DL,335,20130414,19000101203400
1051,DL,1182,20130414,19000101211800
4153,EV,529,20130414,19000101212500
115,B6,1182,20130414,19000101225200
415,VX,2475,20130414,19000101232300
4414,EV,872,20130414,19000101234000
1545,UA,1400,20130415,19000101074100
305,AA,733,20130415,19000101085100
3538,9E,1029,20130415,19000101103300
1865,DL,2586,20130415,19000101105200
1765,DL,2586,20130415,19000101133600
356,UA,2133,20130415,19000101150700
711,UA,1416,20130415,19000101153800
4530,EV,1092,20130415,19000101154000
3579,9E,665,20130415,19000101174200
1405,UA,937,20130415,19000101182300
1473,DL,963,20130415,19000101182400
1715,DL,1183,20130415,19000101202400
5769,EV,229,20130415,19000101203600
1673,UA,1068,20130415,19000101220600
3852,EV,282,20130415,19000101220700
1020,B6,187,20130415,19000101220800
3395,9E,213,20130415,19000101224200
459,UA,1065,20130415,19000101232100
1002,B6,187,20130416,19000101071100
551,UA,200,20130416,19000101073700
311,UA,1605,20130416,19000101091800
4409,EV,277,20130416,19000101100600
4607,MQ,479,20130416,19000101102200
1429,US,544,20130416,19000101103500
517,B6,937,20130416,19000101114300
5273,EV,335,20130416,19000101123000
2173,US,214,20130416,19000101125300
2177,US,214,20130416,19000101150200
4404,MQ,427,20130416,19000101152700
377,B6,1076,20130416,19000101164800
3580,9E,184,20130416,19000101165100
4326,EV,529,20130416,19000101165800
560,UA,2586,20130416,19000101174900
1322,DL,2586,20130416,19000101185900
674,UA,1023,20130416,19000101192100
4085,EV,645,20130416,19000101193400
4323,MQ,290,20130416,19000101210500
645,FL,762,20130416,19000101210700
2159,DL,944,20130416,19000101213400
4166,EV,594,20130416,19000101221600
1685,UA,1023,20130417,19000101001400
636,UA,2454,20130417,19000101090600
35,WN,1605,20130417,19000101101500
201,B6,1069,20130417,19000101103100
4088,EV,946,20130417,19000101103100
611,B6,828,20130417,19000101110900
1209,UA,2454,20130417,19000101111900
403,B6,1598,20130417,19000101115300
1485,UA,1065,20130417,19000101130300
673,UA,733,20130417,19000101131900
1625,US,544,20130417,19000101133600
4381,EV,488,20130417,19000101170200
5660,EV,746,20130417,19000101170400
3766,YV,229,20130417,19000101173000
153,B6,944,20130417,19000101174200
345,UA,404,20130417,19000101181200
4463,EV,277,20130417,19000101182100
565,AA,1391,20130417,19000101191700
985,B6,1010,20130417,19000101192100
4484,MQ,764,20130417,19000101193300
1354,WN,764,20130417,19000101200200
17,DL,2475,20130417,19000101205300
177,AA,2586,20130417,19000101213900
1485,DL,950,20130417,19000101215800
2075,AA,1372,20130417,19000101233200
1069,B6,1521,20130417,19000101233500
4650,MQ,762,20130418,19000101075100
135,B6,1074,20130418,19000101090300
388,UA,1416,20130418,19000101100400
433,WN,711,20130418,19000101102000
4607,MQ,479,20130418,19000101102600
413,AA,1598,20130418,19000101102700
389,B6,950,20130418,19000101105200
21,AS,2402,20130418,19000101114100
5711,EV,228,20130418,19000101114300
59,B6,1005,20130418,19000101124300
2126,US,184,20130418,19000101132200
377,B6,1076,20130418,19000101165000
3952,WN,1605,20130418,19000101184000
3359,9E,187,20130418,19000101191700
1773,DL,1990,20130418,19000101194800
4626,MQ,479,20130418,19000101195500
297,US,541,20130418,19000101205800
1459,DL,1587,20130418,19000101205900
130,B6,301,20130418,19000101211900
1485,DL,950,20130418,19000101220700
115,B6,1182,20130418,19000101232100
104,B6,301,20130419,19000101004800
1241,UA,997,20130419,19000101025300
4518,MQ,431,20130419,19000101072800
343,UA,1620,20130419,19000101085500
4471,EV,529,20130419,19000101090100
1701,UA,1065,20130419,19000101103500
4582,MQ,544,20130419,19000101113100
197,B6,2248,20130419,19000101121200
161,VX,2454,20130419,19000101121300
1847,DL,762,20130419,19000101124400
930,DL,1076,20130419,19000101143300
356,UA,2133,20130419,19000101151400
2179,US,214,20130419,19000101161100
3823,MQ,213,20130419,19000101183700
4146,MQ,483,20130419,19000101192200
3400,9E,745,20130419,19000101194800
4403,MQ,427,20130419,19000101195600
2042,DL,746,20130419,19000101200900
371,AA,733,20130419,19000101235500
547,B6,1023,20130420,19000101001400
254,UA,1023,20130420,19000101002100
4226,EV,169,20130420,19000101093800
117,B6,1182,20130420,19000101093900
2285,DL,950,20130420,19000101095700
2239,DL,488,20130420,19000101104000
487,US,541,20130420,19000101104500
1885,DL,950,20130420,19000101115100
120,DL,2475,20130420,19000101120800
883,B6,944,20130420,19000101121200
161,VX,2454,20130420,19000101121900
1529,DL,2248,20130420,19000101125200
349,UA,733,20130420,19000101130200
1357,AA,1598,20130420,19000101133200
2044,DL,1096,20130420,19000101144000
977,AA,1085,20130420,19000101151200
8,B6,301,20130420,19000101161900
5660,EV,746,20130420,19000101171000
4997,EV,488,20130420,19000101181600
1935,DL,1010,20130420,19000101182400
4295,EV,1092,20130420,19000101204700
1416,UA,1167,20130420,19000101222400
1712,UA,1400,20130420,19000101224200
4309,EV,284,20130420,19000101225100
381,B6,1076,20130420,19000101232300
3432,9E,213,20130421,19000101095300
117,B6,1182,20130421,19000101102500
1855,AA,888,20130421,19000101104300
4360,EV,319,20130421,19000101113600
1028,UA,1023,20130421,19000101120300
4187,EV,748,20130421,19000101122000
405,UA,1620,20130421,19000101130400
1850,AA,187,20130421,19000101133700
703,UA,2475,20130421,19000101140800
1131,DL,502,20130421,19000101143000
5745,EV,229,20130421,19000101154200
127,B6,937,20130421,19000101164300
197,WN,888,20130421,19000101190500
1147,UA,1400,20130421,19000101191200
419,F9,1620,20130421,19000101200200
4199,EV,569,20130421,19000101203300
5181,EV,746,20130421,19000101214900
1485,DL,950,20130421,19000101224500
148,UA,2565,20130421,19000101231200
39,B6,1028,20130421,19000101231400
117,B6,1182,20130422,19000101084900
371,B6,1076,20130422,19000101090700
3521,9E,740,20130422,19000101093600
1427,US,541,20130422,19000101122000
717,AA,1389,20130422,19000101123000
2343,DL,746,20130422,19000101131200
1275,DL,1990,20130422,19000101135300
415,UA,733,20130422,19000101151700
1607,US,96,20130422,19000101171400
537,B6,997,20130422,19000101182900
5745,EV,229,20130422,19000101182900
539,DL,1626,20130422,19000101191900
3459,9E,765,20130422,19000101195400
4663,EV,416,20130422,19000101202300
4702,EV,445,20130422,19000101202800
329,DL,1598,20130422,19000101204400
1999,AA,1085,20130422,19000101205100
711,B6,2248,20130422,19000101215100
389,UA,2586,20130422,19000101230100
884,UA,2565,20130422,19000101230800
169,VX,2454,20130423,19000101012400
195,US,2153,20130423,19000101092300
1238,UA,1400,20130423,19000101100500
553,B6,1068,20130423,19000101105100
4451,EV,488,20130423,19000101110900
4410,EV,645,20130423,19000101112800
885,B6,427,20130423,19000101113800
717,AA,1389,20130423,19000101121000
655,AA,1623,20130423,19000101122300
57,B6,1028,20130423,19000101122500
407,VX,2475,20130423,19000101124400
1471,B6,1076,20130423,19000101135700
4308,EV,284,20130423,19000101164500
1025,UA,404,20130423,19000101165200
1819,DL,1020,20130423,19000101173200
539,DL,1626,20130423,19000101183100
85,AA,2586,20130423,19000101191500
1942,DL,746,20130423,19000101192000
706,DL,1521,20130423,19000101194600
3334,9E,340,20130423,19000101204800
1523,UA,1605,20130423,19000101210200
217,B6,2465,20130423,19000101212500
4204,EV,1325,20130424,19000101000400
3267,EV,284,20130424,19000101002600
4368,EV,533,20130424,19000101002700
4131,EV,277,20130424,19000101004800
4662,MQ,762,20130424,19000101005200
1657,US,541,20130424,19000101075400
701,AA,1089,20130424,19000101084800
831,DL,502,20130424,19000101092900
1959,DL,944,20130424,19000101104900
1183,B6,944,20130424,19000101133200
428,UA,2227,20130424,19000101133300
23,VX,2586,20130424,19000101135600
1697,DL,488,20130424,19000101144500
1459,US,544,20130424,19000101144500
4308,EV,284,20130424,19000101150400
863,DL,2475,20130424,19000101152800
887,UA,1068,20130424,19000101160400
4975,EV,1008,20130424,19000101164100
119,B6,1182,20130424,19000101170200
1973,US,529,20130424,19000101205000
489,UA,2565,20130424,19000101205400
433,WN,711,20130425,19000101072900
1545,UA,1400,20130425,19000101080300
583,UA,733,20130425,19000101085700
2395,DL,1035,20130425,19000101105900
1429,DL,2248,20130425,19000101112600
746,UA,719,20130425,19000101114800
313,AA,733,20130425,19000101114900
4065,9E,659,20130425,19000101121200
647,AA,1089,20130425,19000101123500
703,UA,2475,20130425,19000101142400
4472,EV,1131,20130425,19000101143300
4564,MQ,502,20130425,19000101161200
471,UA,200,20130425,19000101175200
141,B6,1028,20130425,19000101180200
716,FL,762,20130425,19000101195200
1354,WN,764,20130425,19000101201400
9,B6,944,20130425,19000101201600
563,UA,2227,20130425,19000101212700
1585,DL,950,20130425,19000101214500
645,FL,762,20130425,19000101215000
1505,B6,1826,20130425,19000101233900
807,DL,746,20130426,19000101095000
4522,EV,1134,20130426,19000101110700
4425,MQ,213,20130426,19000101125500
212,UA,1023,20130426,19000101130600
517,UA,997,20130426,19000101132000
4654,MQ,762,20130426,19000101132300
1025,UA,719,20130426,19000101151600
5148,EV,585,20130426,19000101155600
4975,EV,1008,20130426,19000101155700
1635,AA,1598,20130426,19000101175300
399,UA,1416,20130426,19000101180300
95,DL,509,20130426,19000101183500
4120,9E,425,20130426,19000101184100
2383,DL,269,20130426,19000101190000
1473,DL,963,20130426,19000101191900
716,FL,762,20130426,19000101194300
139,B6,1074,20130426,19000101195500
512,UA,2586,20130426,19000101200400
5769,EV,229,20130426,19000101213700
6,DL,1990,20130426,19000101223400
629,B6,1428,20130427,19000101000700
727,B6,1576,20130427,19000101033700
905,B6,740,20130427,19000101074700
983,B6,1010,20130427,19000101091000
831,DL,502,20130427,19000101092400
2285,DL,950,20130427,19000101093400
4264,EV,645,20130427,19000101095900
1415,DL,1990,20130427,19000101102800
901,B6,1069,20130427,19000101114100
4298,EV,642,20130427,19000101115700
5218,EV,258,20130427,19000101124800
450,UA,2454,20130427,19000101131100
1159,UA,937,20130427,19000101141000
977,AA,1085,20130427,19000101144100
4564,MQ,502,20130427,19000101144500
505,B6,1065,20130427,19000101160700
1085,B6,541,20130427,19000101184600
369,B6,1035,20130427,19000101185500
791,UA,937,20130427,19000101190400
716,FL,762,20130427,19000101190700
1433,DL,1080,20130427,19000101190800
695,DL,944,20130427,19000101191000
269,AA,2422,20130427,19000101215300
1061,UA,1068,20130427,19000101215600
6,DL,1990,20130427,19000101221400
79,B6,944,20130428,19000101084100
397,UA,2586,20130428,19000101111100
4240,EV,282,20130428,19000101112600
2319,DL,1020,20130428,19000101120700
