arrival_time,arrival_date,airline,passengers,flight_number
10:57:00,2013-05-03,EV,748,4187
15:18:00,2013-05-03,US,2133,186
16:01:00,2013-05-03,EV,746,4898
17:28:00,2013-05-03,US,544,1445
18:09:00,2013-05-03,US,2133,140
19:23:00,2013-05-03,AA,1372,1905
19:46:00,2013-05-03,WN,1411,717
23:58:00,2013-05-03,AA,733,361
14:35:00,2013-05-04,UA,1400,499
17:40:00,2013-05-04,B6,1076,377
22:22:00,2013-05-04,B6,2521,171
12:34:00,2013-05-05,AA,733,327
16:21:00,2013-05-05,DL,762,2247
18:49:00,2013-05-05,AA,740,1351
08:48:00,2013-05-06,UA,1620,781
11:55:00,2013-05-06,B6,944,183
17:04:00,2013-05-06,EV,209,3841
21:45:00,2013-05-06,EV,284,3267
21:50:00,2013-05-06,AA,187,1762
22:18:00,2013-05-06,DL,762,1147
10:09:00,2013-05-07,B6,1035,361
10:24:00,2013-05-07,EV,1092,4304
12:00:00,2013-05-07,B6,1065,507
12:24:00,2013-05-07,DL,2475,120
14:39:00,2013-05-07,US,544,1459
20:30:00,2013-05-07,9E,290,4277
00:09:00,2013-05-08,B6,273,608
01:56:00,2013-05-08,EV,1092,4419
02:49:00,2013-05-08,B6,950,399
12:17:00,2013-05-08,FL,397,353
22:15:00,2013-05-08,UA,1068,1587
09:43:00,2013-05-09,MQ,719,3737
18:45:00,2013-05-09,DL,762,847
23:31:00,2013-05-09,EV,199,4400
11:38:00,2013-05-10,B6,944,183
11:51:00,2013-05-10,US,2133,75
08:45:00,2013-05-11,B6,1076,371
09:30:00,2013-05-11,B6,1598,715
17:08:00,2013-05-11,B6,944,1783
21:17:00,2013-05-11,UA,2434,1075
00:58:00,2013-05-12,B6,1076,383
07:52:00,2013-05-12,UA,719,1526
12:15:00,2013-05-12,WN,725,137
13:37:00,2013-05-12,DL,1020,2219
15:40:00,2013-05-12,FL,762,348
17:02:00,2013-05-12,EV,866,5038
22:34:00,2013-05-12,DL,1990,6
08:56:00,2013-05-13,EV,463,4334
11:08:00,2013-05-13,DL,746,485
11:23:00,2013-05-13,B6,1069,25
12:50:00,2013-05-13,MQ,764,4661
17:18:00,2013-05-13,UA,2227,1289
21:17:00,2013-05-13,DL,963,1473
21:25:00,2013-05-13,EV,199,4312
23:34:00,2013-05-13,B6,1626,97
09:49:00,2013-05-14,AA,733,309
11:15:00,2013-05-14,B6,2446,181
12:18:00,2013-05-14,AA,1089,647
13:45:00,2013-05-14,AA,1389,739
15:46:00,2013-05-14,AA,733,337
19:05:00,2013-05-14,UA,733,691
21:47:00,2013-05-14,B6,200,1178
00:30:00,2013-05-15,UA,937,1692
07:08:00,2013-05-15,UA,733,635
12:17:00,2013-05-15,B6,2475,679
22:26:00,2013-05-15,WN,725,1731
06:29:00,2013-05-16,US,529,1431
10:32:00,2013-05-16,DL,1620,914
16:16:00,2013-05-16,UA,719,1608
17:34:00,2013-05-16,EV,416,4085
18:57:00,2013-05-16,B6,1598,705
14:48:00,2013-05-17,HA,4983,51
16:51:00,2013-05-17,UA,200,588
18:33:00,2013-05-17,US,2133,140
19:32:00,2013-05-17,WN,872,1596
23:12:00,2013-05-17,DL,1096,2139
23:39:00,2013-05-17,UA,1504,1615
23:46:00,2013-05-17,MQ,427,4423
12:45:00,2013-05-18,US,2153,196
16:18:00,2013-05-18,MQ,213,3823
19:41:00,2013-05-18,EV,1325,4321
23:59:00,2013-05-18,B6,1076,383
08:11:00,2013-05-19,DL,762,461
08:54:00,2013-05-19,UA,719,1526
10:13:00,2013-05-19,VX,2565,183
11:50:00,2013-05-19,DL,1096,923
17:28:00,2013-05-19,B6,828,615
23:22:00,2013-05-19,UA,1605,1586
08:37:00,2013-05-20,UA,2475,1159
10:14:00,2013-05-20,EV,605,4634
10:34:00,2013-05-20,DL,488,2179
11:32:00,2013-05-20,UA,2227,595
11:39:00,2013-05-20,B6,2422,175
13:58:00,2013-05-20,EV,963,5596
14:08:00,2013-05-20,UA,719,1042
14:52:00,2013-05-20,MQ,427,4404
11:23:00,2013-05-21,9E,569,3879
16:31:00,2013-05-21,AA,733,341
16:55:00,2013-05-21,MQ,340,4333
21:32:00,2013-05-21,UA,200,1585
08:10:00,2013-05-22,US,544,1100
10:07:00,2013-05-22,EV,1134,4407
10:35:00,2013-05-22,MQ,427,4406
13:18:00,2013-05-22,B6,2248,711
22:41:00,2013-05-22,9E,340,3455
22:55:00,2013-05-22,MQ,1020,4649
00:12:00,2013-05-23,B6,1626,97
01:39:00,2013-05-23,VX,2586,29
12:10:00,2013-05-23,B6,200,1174
12:14:00,2013-05-23,DL,762,1747
15:09:00,2013-05-23,AA,1096,2099
15:14:00,2013-05-23,UA,1605,1497
15:24:00,2013-05-23,FL,762,347
20:09:00,2013-05-23,B6,2446,185
13:23:00,2013-05-24,UA,1620,405
14:05:00,2013-05-24,B6,187,1008
16:40:00,2013-05-24,DL,502,1231
16:46:00,2013-05-24,B6,944,1783
20:29:00,2013-05-24,UA,1569,1078
20:54:00,2013-05-24,B6,2422,83
21:04:00,2013-05-24,MQ,419,4674
09:44:00,2013-05-25,UA,1400,1695
16:20:00,2013-05-25,EV,463,3854
22:51:00,2013-05-25,EV,228,5714
10:35:00,2013-05-27,VX,2565,183
11:25:00,2013-05-27,EV,212,4136
18:08:00,2013-05-27,AA,1372,883
18:18:00,2013-05-27,B6,209,24
18:18:00,2013-05-27,EV,708,4571
18:58:00,2013-05-27,AA,2586,85
22:10:00,2013-05-27,B6,740,917
10:23:00,2013-05-28,EV,605,4679
10:59:00,2013-05-28,US,544,1429
14:41:00,2013-05-28,MQ,719,3765
17:22:00,2013-05-28,DL,762,2347
07:56:00,2013-05-29,US,541,1447
10:51:00,2013-05-29,MQ,544,4582
12:25:00,2013-05-29,EV,195,4302
16:35:00,2013-05-29,9E,301,3318
21:29:00,2013-05-29,B6,1005,75
08:18:00,2013-05-30,EV,116,3825
09:24:00,2013-05-30,B6,301,1204
10:30:00,2013-05-30,AA,733,313
11:34:00,2013-05-30,AA,733,321
17:03:00,2013-05-30,EV,160,4133
20:11:00,2013-05-30,DL,1620,884
20:58:00,2013-05-30,EV,529,4207
23:58:00,2013-05-30,AA,1372,2075
09:32:00,2013-05-31,AS,2402,21
20:57:00,2013-05-31,9E,425,4120
22:18:00,2013-05-31,B6,1076,381
03:32:00,2013-06-01,B6,1576,727
19:00:00,2013-06-01,UA,2475,1169
09:07:00,2013-06-02,EV,628,4237
09:15:00,2013-06-02,MQ,213,4418
09:30:00,2013-06-02,B6,427,1103
11:23:00,2013-06-02,MQ,764,4670
21:09:00,2013-06-02,EV,748,4207
21:11:00,2013-06-02,MQ,1147,4413
22:11:00,2013-06-02,AA,1372,2075
22:52:00,2013-06-02,DL,1069,83
23:37:00,2013-06-02,B6,2586,649
23:46:00,2013-06-02,DL,1010,1435
11:24:00,2013-06-03,DL,1035,2395
19:01:00,2013-06-03,EV,946,4411
14:37:00,2013-06-04,DL,762,1947
15:51:00,2013-06-04,FL,397,721
18:13:00,2013-06-04,AA,1598,1635
23:09:00,2013-06-04,EV,198,5215
23:19:00,2013-06-04,B6,1182,115
00:48:00,2013-06-05,VX,2565,193
10:26:00,2013-06-05,EV,199,4636
11:06:00,2013-06-05,EV,569,4527
12:54:00,2013-06-05,B6,1076,375
16:21:00,2013-06-05,MQ,479,4429
16:47:00,2013-06-05,AA,1096,1073
23:46:00,2013-06-05,B6,828,619
07:15:00,2013-06-06,MQ,719,3768
12:08:00,2013-06-06,VX,2248,251
16:33:00,2013-06-06,EV,946,4100
20:31:00,2013-06-06,UA,2586,512
21:00:00,2013-06-06,AS,2402,7
22:09:00,2013-06-06,EV,529,4480
07:10:00,2013-06-07,US,529,1431
10:59:00,2013-06-07,DL,488,2179
17:51:00,2013-06-07,UA,2565,1558
18:04:00,2013-06-07,EV,533,4092
21:46:00,2013-06-07,AA,1389,785
23:09:00,2013-06-07,WN,738,542
09:08:00,2013-06-08,UA,2454,732
20:18:00,2013-06-08,AA,1085,1999
23:48:00,2013-06-08,B6,209,22
15:43:00,2013-06-09,9E,187,3404
16:45:00,2013-06-09,AA,888,2223
19:35:00,2013-06-09,B6,2475,675
21:06:00,2013-06-09,UA,2475,535
22:14:00,2013-06-09,UA,2586,389
08:37:00,2013-06-10,B6,944,79
09:03:00,2013-06-10,AA,1085,1895
09:35:00,2013-06-10,EV,445,4125
16:52:00,2013-06-10,DL,2586,1565
17:49:00,2013-06-10,UA,2565,1742
21:47:00,2013-06-10,FL,762,771
22:22:00,2013-06-10,9E,1029,3542
08:44:00,2013-06-11,UA,2454,1209
09:11:00,2013-06-11,AA,1096,1837
10:54:00,2013-06-11,DL,1069,1271
18:45:00,2013-06-11,MQ,483,4146
22:53:00,2013-06-11,MQ,431,4617
23:42:00,2013-06-11,UA,1504,1130
08:33:00,2013-06-12,EV,642,4122
08:52:00,2013-06-12,UA,1068,1183
15:40:00,2013-06-12,B6,301,8
17:41:00,2013-06-12,MQ,544,3199
18:45:00,2013-06-12,DL,762,847
19:02:00,2013-06-12,UA,997,1618
21:01:00,2013-06-12,MQ,1020,3349
22:36:00,2013-06-12,B6,1182,115
09:19:00,2013-06-13,UA,200,1199
19:34:00,2013-06-13,AA,2475,133
07:48:00,2013-06-14,WN,888,526
12:01:00,2013-06-14,US,529,1501
16:40:00,2013-06-14,DL,187,1164
19:15:00,2013-06-14,DL,502,2331
22:37:00,2013-06-14,9E,427,3397
14:47:00,2013-06-15,EV,820,4679
07:49:00,2013-06-16,WN,888,526
09:21:00,2013-06-16,AA,187,1838
12:01:00,2013-06-16,AA,1623,655
13:01:00,2013-06-16,WN,711,654
14:51:00,2013-06-16,MQ,502,3340
17:23:00,2013-06-16,AA,187,1750
09:07:00,2013-06-17,US,2133,334
09:52:00,2013-06-17,DL,2475,763
15:02:00,2013-06-17,MQ,419,3493
18:50:00,2013-06-17,EV,746,4152
10:57:00,2013-06-18,B6,1608,215
14:01:00,2013-06-18,EV,116,5968
15:57:00,2013-06-18,EV,209,4434
21:02:00,2013-06-18,AA,1417,1901
21:55:00,2013-06-18,DL,1010,1935
23:16:00,2013-06-18,B6,1069,111
07:50:00,2013-06-19,UA,719,759
08:42:00,2013-06-19,B6,944,79
11:00:00,2013-06-19,B6,1608,215
11:20:00,2013-06-19,MQ,764,3670
12:41:00,2013-06-19,AA,2475,1
14:12:00,2013-06-19,AA,733,329
14:32:00,2013-06-19,MQ,431,3404
17:37:00,2013-06-19,9E,541,3793
08:33:00,2013-06-20,B6,944,583
09:02:00,2013-06-20,MQ,1147,3547
14:32:00,2013-06-20,WN,738,546
15:58:00,2013-06-20,DL,187,1164
18:42:00,2013-06-20,EV,246,4322
18:58:00,2013-06-20,US,184,2138
11:02:00,2013-06-21,US,184,2122
20:14:00,2013-06-21,DL,1598,4
21:23:00,2013-06-21,UA,1416,516
22:03:00,2013-06-21,UA,2227,1182
23:23:00,2013-06-21,B6,1182,775
13:16:00,2013-06-22,AA,1598,1357
13:45:00,2013-06-22,DL,2422,1543
14:38:00,2013-06-22,B6,1598,403
18:20:00,2013-06-22,DL,1020,1619
16:21:00,2013-06-23,DL,762,2247
19:35:00,2013-06-23,MQ,184,3044
04:57:00,2013-06-24,B6,1617,745
19:34:00,2013-06-24,AA,1096,779
08:08:00,2013-06-25,B6,740,905
08:24:00,2013-06-25,US,544,1433
16:27:00,2013-06-25,B6,1080,1639
21:16:00,2013-06-25,AA,2475,181
04:59:00,2013-06-26,B6,1617,745
08:27:00,2013-06-26,EV,529,4471
09:07:00,2013-06-26,B6,199,1491
09:38:00,2013-06-26,DL,950,2285
12:49:00,2013-06-26,WN,1504,1983
14:05:00,2013-06-26,9E,301,3319
19:36:00,2013-06-26,US,184,2138
21:13:00,2013-06-26,MQ,719,3134
21:32:00,2013-06-26,B6,2422,263
09:01:00,2013-06-27,B6,301,2702
12:34:00,2013-06-27,AA,1096,1871
13:09:00,2013-06-27,US,184,2126
14:01:00,2013-06-27,DL,746,401
16:07:00,2013-06-27,UA,719,253
23:17:00,2013-06-27,DL,1076,1854
08:41:00,2013-06-28,EV,645,4091
08:52:00,2013-06-28,WN,711,3841
11:00:00,2013-06-28,DL,502,181
12:03:00,2013-06-28,9E,636,4248
12:58:00,2013-06-28,UA,1416,697
13:42:00,2013-06-28,EV,116,5968
17:52:00,2013-06-28,UA,1605,1107
20:32:00,2013-06-28,UA,2454,1266
08:18:00,2013-06-29,US,544,1100
14:48:00,2013-06-29,DL,1010,1875
19:03:00,2013-06-29,DL,2454,1394
20:39:00,2013-06-29,AA,1389,785
21:10:00,2013-06-29,FL,762,645
16:11:00,2013-06-30,DL,1990,1375
15:35:00,2013-07-01,AA,733,331
08:33:00,2013-07-02,B6,2248,211
11:02:00,2013-07-02,UA,2227,234
11:48:00,2013-07-02,US,184,2124
21:31:00,2013-07-02,UA,2434,1232
00:04:00,2013-07-03,EV,631,4361
08:11:00,2013-07-03,AA,1389,707
09:50:00,2013-07-03,VX,2475,399
13:59:00,2013-07-03,DL,1047,1903
18:12:00,2013-07-03,MQ,762,3669
20:04:00,2013-07-03,DL,1969,479
21:21:00,2013-07-03,B6,2422,263
21:48:00,2013-07-03,9E,569,3807
22:35:00,2013-07-03,EV,1092,4453
10:40:00,2013-07-04,EV,529,5810
16:03:00,2013-07-04,B6,1065,505
20:26:00,2013-07-04,DL,2586,841
22:12:00,2013-07-04,UA,2402,554
11:53:00,2013-07-05,AA,733,325
13:13:00,2013-07-05,MQ,213,3386
20:28:00,2013-07-05,DL,1183,1715
21:27:00,2013-07-05,DL,1626,2454
23:57:00,2013-07-05,MQ,502,3603
10:11:00,2013-07-06,9E,1182,3507
10:40:00,2013-07-06,DL,502,181
18:04:00,2013-07-06,UA,733,1682
19:09:00,2013-07-06,DL,269,2383
19:10:00,2013-07-06,DL,1010,1935
20:27:00,2013-07-06,WN,1620,3327
20:48:00,2013-07-06,9E,340,3433
23:30:00,2013-07-06,DL,760,2041
01:07:00,2013-07-07,UA,2565,207
01:18:00,2013-07-07,UA,2475,771
10:00:00,2013-07-07,B6,266,1634
12:17:00,2013-07-07,AA,1389,731
12:48:00,2013-07-07,EV,266,4633
12:49:00,2013-07-07,B6,228,1307
16:28:00,2013-07-07,EV,594,4572
16:56:00,2013-07-07,AA,1096,1073
17:57:00,2013-07-07,9E,483,4078
18:52:00,2013-07-07,DL,944,2459
19:22:00,2013-07-07,EV,431,4990
20:16:00,2013-07-07,DL,762,1499
00:04:00,2013-07-08,9E,509,3472
10:31:00,2013-07-08,US,544,1429
13:46:00,2013-07-08,B6,937,127
14:32:00,2013-07-08,UA,1400,1712
10:13:00,2013-07-09,UA,719,1171
10:53:00,2013-07-09,B6,1598,3
18:33:00,2013-07-09,UA,2402,1151
19:12:00,2013-07-09,MQ,589,3075
19:32:00,2013-07-09,9E,301,3319
20:30:00,2013-07-09,AA,733,341
21:52:00,2013-07-09,UA,1416,1661
22:46:00,2013-07-09,B6,950,299
01:09:00,2013-07-10,VX,2565,193
08:13:00,2013-07-10,MQ,762,3550
09:48:00,2013-07-10,US,544,1733
13:12:00,2013-07-10,EV,488,5545
13:40:00,2013-07-10,UA,200,1248
14:01:00,2013-07-10,UA,2133,206
14:40:00,2013-07-10,EV,199,5817
18:57:00,2013-07-10,MQ,431,3416
21:04:00,2013-07-10,DL,950,1585
22:37:00,2013-07-10,DL,944,2159
12:12:00,2013-07-11,UA,2475,443
14:42:00,2013-07-11,EV,529,5796
21:20:00,2013-07-11,B6,950,299
21:45:00,2013-07-11,AA,2422,269
10:13:00,2013-07-12,UA,719,1171
10:43:00,2013-07-12,9E,636,4105
12:32:00,2013-07-12,B6,266,34
14:32:00,2013-07-12,DL,2475,863
16:40:00,2013-07-12,9E,184,4097
19:12:00,2013-07-12,DL,1069,2280
19:56:00,2013-07-12,MQ,184,3044
20:29:00,2013-07-12,EV,488,5509
10:03:00,2013-07-13,DL,746,807
10:52:00,2013-07-13,EV,583,4295
15:15:00,2013-07-13,B6,1076,971
20:03:00,2013-07-13,US,529,449
08:53:00,2013-07-14,B6,273,8
10:52:00,2013-07-14,MQ,764,3670
11:18:00,2013-07-14,MQ,544,3565
12:16:00,2013-07-14,UA,1065,1425
15:36:00,2013-07-14,UA,2454,1130
19:16:00,2013-07-14,YV,544,2751
09:33:00,2013-07-15,UA,2454,1665
10:27:00,2013-07-15,B6,209,116
16:40:00,2013-07-15,EV,628,4111
17:14:00,2013-07-15,B6,944,1883
17:57:00,2013-07-15,MQ,589,3075
18:06:00,2013-07-15,FL,762,349
22:01:00,2013-07-15,AA,733,361
10:32:00,2013-07-16,UA,719,1171
12:01:00,2013-07-16,EV,725,4510
13:15:00,2013-07-16,UA,2565,1150
14:50:00,2013-07-16,DL,1076,954
17:02:00,2013-07-16,MQ,762,3669
19:05:00,2013-07-16,US,2153,17
20:40:00,2013-07-16,EV,229,5769
08:40:00,2013-07-17,US,184,2116
18:15:00,2013-07-17,MQ,483,2793
20:50:00,2013-07-17,UA,1372,1442
21:33:00,2013-07-17,9E,94,4218
21:48:00,2013-07-17,B6,2576,167
22:45:00,2013-07-17,9E,647,4033
15:07:00,2013-07-18,AA,1598,1357
15:22:00,2013-07-18,FL,762,348
17:31:00,2013-07-18,9E,740,3523
20:51:00,2013-07-18,DL,2422,1543
21:23:00,2013-07-18,9E,740,3525
23:27:00,2013-07-18,AA,733,371
00:13:00,2013-07-19,UA,1400,682
00:17:00,2013-07-19,MQ,431,3317
08:00:00,2013-07-19,DL,762,461
09:14:00,2013-07-19,UA,200,1199
10:34:00,2013-07-19,B6,1428,281
12:21:00,2013-07-19,US,2153,196
14:25:00,2013-07-19,DL,762,1947
16:26:00,2013-07-19,FL,762,349
17:55:00,2013-07-19,DL,1183,1705
19:44:00,2013-07-19,9E,509,3341
23:45:00,2013-07-19,UA,2475,771
23:49:00,2013-07-19,UA,1608,1244
00:13:00,2013-07-20,VX,2475,415
19:40:00,2013-07-20,AA,1389,773
23:26:00,2013-07-20,VX,2586,29
08:31:00,2013-07-21,AA,1389,707
12:45:00,2013-07-21,B6,2248,411
16:48:00,2013-07-21,AA,2475,117
20:03:00,2013-07-21,WN,1620,345
11:30:00,2013-07-22,UA,733,673
16:13:00,2013-07-22,DL,1096,2098
21:03:00,2013-07-22,FL,397,721
17:36:00,2013-07-23,DL,1035,1902
19:22:00,2013-07-23,EV,569,3841
19:47:00,2013-07-23,UA,1400,1712
00:02:00,2013-07-24,UA,997,1241
10:54:00,2013-07-24,US,529,1509
12:11:00,2013-07-24,UA,2565,207
12:13:00,2013-07-24,VX,2248,251
17:38:00,2013-07-24,MQ,1147,3532
19:07:00,2013-07-24,B6,541,1119
08:43:00,2013-07-25,US,529,1032
12:57:00,2013-07-25,UA,2586,642
13:59:00,2013-07-25,B6,1074,1129
18:51:00,2013-07-25,UA,1400,1695
20:19:00,2013-07-25,UA,719,339
22:40:00,2013-07-25,WN,711,1271
10:43:00,2013-07-26,9E,94,3608
19:47:00,2013-07-26,EV,748,4187
21:43:00,2013-07-26,B6,1065,305
23:23:00,2013-07-26,EV,1325,4204
08:32:00,2013-07-27,US,544,1433
13:46:00,2013-07-27,B6,301,2502
15:40:00,2013-07-27,EV,1134,5799
20:22:00,2013-07-27,UA,719,1177
21:46:00,2013-07-27,UA,2454,1266
22:03:00,2013-07-27,DL,760,2041
10:00:00,2013-07-28,US,544,1733
13:12:00,2013-07-28,DL,2586,1765
15:46:00,2013-07-28,EV,228,5712
22:37:00,2013-07-28,9E,425,4120
22:55:00,2013-07-29,AA,1096,1709
10:01:00,2013-07-30,B6,636,1273
12:39:00,2013-07-30,MQ,502,3689
16:53:00,2013-07-30,MQ,762,3669
18:25:00,2013-07-30,9E,1391,3325
19:04:00,2013-07-30,UA,937,566
19:04:00,2013-07-30,US,214,2185
22:48:00,2013-07-30,MQ,213,3621
11:59:00,2013-07-31,DL,2446,857
12:39:00,2013-07-31,EV,645,5955
12:52:00,2013-07-31,US,184,2126
00:44:00,2013-08-01,B6,2248,611
10:48:00,2013-08-01,DL,1620,914
15:32:00,2013-08-01,B6,937,927
18:37:00,2013-08-01,MQ,427,3359
21:39:00,2013-08-01,EV,229,5769
09:58:00,2013-08-02,AA,1096,2279
10:51:00,2013-08-02,EV,1134,4407
11:54:00,2013-08-02,B6,1608,1289
13:45:00,2013-08-02,UA,733,255
13:48:00,2013-08-02,AA,187,1850
11:09:00,2013-08-03,B6,1069,901
16:15:00,2013-08-03,MQ,1020,3588
16:25:00,2013-08-03,EV,284,3267
18:06:00,2013-08-03,EV,708,4294
10:00:00,2013-08-04,EV,277,4127
18:44:00,2013-08-04,DL,2475,95
18:55:00,2013-08-04,MQ,213,3365
10:35:00,2013-08-05,DL,2586,269
21:23:00,2013-08-05,DL,1089,83
21:51:00,2013-08-05,FL,397,485
23:08:00,2013-08-05,B6,944,1083
08:02:00,2013-08-06,WN,738,428
08:18:00,2013-08-06,EV,748,4522
14:25:00,2013-08-06,WN,748,165
17:41:00,2013-08-06,AA,733,343
19:58:00,2013-08-06,US,184,2160
09:40:00,2013-08-07,B6,1598,1403
20:17:00,2013-08-07,EV,212,4091
21:11:00,2013-08-07,AA,2475,181
21:11:00,2013-08-07,US,214,2195
22:02:00,2013-08-07,EV,628,5812
23:11:00,2013-08-07,DL,2586,1465
09:10:00,2013-08-08,B6,1576,939
10:07:00,2013-08-08,B6,1035,461
11:48:00,2013-08-08,UA,2227,309
12:45:00,2013-08-08,DL,1076,2379
20:27:00,2013-08-08,UA,2402,1151
23:15:00,2013-08-08,WN,1605,262
23:31:00,2013-08-08,UA,997,350
00:29:00,2013-08-09,UA,2454,1439
00:42:00,2013-08-09,EV,284,3267
15:41:00,2013-08-09,MQ,431,3305
15:57:00,2013-08-09,DL,762,1947
23:09:00,2013-08-09,DL,944,2159
23:52:00,2013-08-09,UA,200,1451
09:00:00,2013-08-10,UA,2227,472
17:36:00,2013-08-10,AA,1372,883
20:02:00,2013-08-10,9E,541,4268
09:00:00,2013-08-11,EV,143,5976
13:30:00,2013-08-11,UA,1605,1625
13:47:00,2013-08-11,B6,1076,971
14:12:00,2013-08-11,EV,529,5796
15:18:00,2013-08-11,EV,946,4201
15:49:00,2013-08-11,DL,760,2043
16:08:00,2013-08-11,UA,2454,1130
17:24:00,2013-08-11,DL,762,451
18:27:00,2013-08-11,EV,284,4583
22:23:00,2013-08-11,UA,2227,790
12:25:00,2013-08-12,MQ,762,3644
14:58:00,2013-08-12,DL,1035,1174
18:54:00,2013-08-12,MQ,290,3216
19:27:00,2013-08-12,US,529,687
20:19:00,2013-08-12,WN,738,381
20:21:00,2013-08-12,DL,1969,479
22:06:00,2013-08-12,DL,2454,2007
01:01:00,2013-08-13,UA,1400,1482
09:51:00,2013-08-13,AS,2402,15
13:34:00,2013-08-13,B6,228,1307
17:04:00,2013-08-13,B6,937,927
17:14:00,2013-08-13,EV,1092,4181
18:01:00,2013-08-13,DL,1183,1705
18:14:00,2013-08-13,9E,765,3459
22:56:00,2013-08-13,DL,187,985
23:20:00,2013-08-13,DL,2586,1465
19:05:00,2013-08-14,AA,1598,1635
19:55:00,2013-08-14,MQ,479,3391
22:20:00,2013-08-14,DL,1096,1982
23:04:00,2013-08-14,DL,762,1147
23:09:00,2013-08-14,UA,1065,236
23:40:00,2013-08-14,B6,944,1083
08:09:00,2013-08-15,EV,1008,4963
10:41:00,2013-08-15,UA,2586,347
15:37:00,2013-08-15,AA,1089,2041
20:26:00,2013-08-15,VX,2565,193
20:50:00,2013-08-15,B6,2465,1013
21:50:00,2013-08-15,B6,1069,201
00:19:00,2013-08-16,EV,872,4672
10:53:00,2013-08-16,DL,1005,1167
11:14:00,2013-08-16,US,544,2071
15:09:00,2013-08-16,UA,719,769
17:17:00,2013-08-16,B6,266,1734
21:25:00,2013-08-16,9E,213,3395
21:48:00,2013-08-16,DL,2454,2007
22:28:00,2013-08-16,9E,647,4033
10:04:00,2013-08-17,MQ,479,3407
11:52:00,2013-08-17,AA,2475,1
14:08:00,2013-08-17,AA,1096,2099
20:07:00,2013-08-17,FL,762,623
10:11:00,2013-08-18,9E,1182,3507
10:45:00,2013-08-18,DL,1035,2395
15:41:00,2013-08-18,F9,1620,507
17:41:00,2013-08-18,UA,2565,1284
20:04:00,2013-08-18,B6,2576,167
08:47:00,2013-08-19,UA,2586,303
10:09:00,2013-08-19,WN,1428,1975
10:16:00,2013-08-19,EV,946,4537
11:28:00,2013-08-19,DL,2475,120
12:11:00,2013-08-19,UA,2565,1480
13:41:00,2013-08-19,VX,2586,23
17:36:00,2013-08-19,MQ,483,2793
21:30:00,2013-08-19,AA,2422,269
09:22:00,2013-08-20,UA,2454,753
16:00:00,2013-08-20,US,184,2152
18:19:00,2013-08-20,MQ,589,3075
08:55:00,2013-08-21,UA,1605,311
10:35:00,2013-08-21,B6,264,586
11:41:00,2013-08-21,B6,1065,5
19:32:00,2013-08-21,B6,937,327
20:17:00,2013-08-21,EV,605,4576
21:32:00,2013-08-21,EV,419,4462
00:26:00,2013-08-22,B6,264,486
00:52:00,2013-08-22,B6,301,2002
12:20:00,2013-08-22,UA,733,1235
14:10:00,2013-08-22,B6,228,1307
20:23:00,2013-08-22,US,2133,686
21:48:00,2013-08-22,9E,340,3360
22:38:00,2013-08-22,WN,764,1368
09:44:00,2013-08-23,MQ,213,3370
10:35:00,2013-08-23,EV,1131,4419
16:24:00,2013-08-23,9E,213,3393
18:22:00,2013-08-23,US,544,1899
20:56:00,2013-08-23,DL,1020,2019
15:35:00,2013-08-24,9E,184,3927
16:16:00,2013-08-24,DL,340,2060
16:40:00,2013-08-24,US,529,802
16:46:00,2013-08-24,MQ,762,3669
21:11:00,2013-08-24,MQ,427,3374
12:03:00,2013-08-25,DL,1020,2319
12:26:00,2013-08-25,EV,335,5273
12:38:00,2013-08-25,MQ,479,3281
13:15:00,2013-08-25,AA,733,329
22:30:00,2013-08-25,UA,2475,771
22:37:00,2013-08-25,UA,2565,1658
10:09:00,2013-08-26,EV,463,3851
11:10:00,2013-08-26,DL,1620,914
16:38:00,2013-08-26,UA,1400,112
18:24:00,2013-08-26,DL,950,2181
18:40:00,2013-08-26,EV,335,5091
19:01:00,2013-08-26,US,214,2191
21:48:00,2013-08-26,DL,2454,2007
22:04:00,2013-08-26,DL,1587,1181
09:37:00,2013-08-27,AA,944,1777
14:28:00,2013-08-27,DL,1076,954
14:51:00,2013-08-27,MQ,431,3305
16:41:00,2013-08-27,B6,828,477
17:38:00,2013-08-27,EV,642,4684
20:47:00,2013-08-27,DL,2475,17
08:32:00,2013-08-28,EV,642,4122
17:47:00,2013-08-28,UA,719,1554
19:21:00,2013-08-28,DL,1035,1902
15:37:00,2013-08-29,AA,733,333
19:09:00,2013-08-29,EV,1167,4328
19:53:00,2013-08-29,DL,502,2231
20:50:00,2013-08-29,B6,2586,415
07:50:00,2013-08-30,WN,738,465
13:47:00,2013-08-30,MQ,502,3689
15:54:00,2013-08-30,MQ,419,3493
16:57:00,2013-08-30,EV,594,4572
17:57:00,2013-08-30,DL,1020,1619
18:10:00,2013-08-30,B6,1069,301
20:00:00,2013-08-30,B6,301,1202
20:09:00,2013-08-30,FL,762,623
08:06:00,2013-08-31,UA,997,316
08:39:00,2013-08-31,WN,764,18
20:00:00,2013-08-31,UA,1400,1712
21:44:00,2013-08-31,AA,2454,119
22:40:00,2013-08-31,B6,1005,225
11:28:00,2013-09-01,UA,200,1481
16:02:00,2013-09-01,EV,212,5810
16:42:00,2013-09-01,B6,1182,575
20:41:00,2013-09-01,B6,2422,263
21:42:00,2013-09-01,9E,94,3748
00:18:00,2013-09-02,B6,2454,165
07:22:00,2013-09-02,EV,488,5169
11:39:00,2013-09-02,US,544,2054
