flight_number,airline,passengers,arrival_date,arrival_time
55,VX,2378,20130406,19000101133900
1873,DL,1207,20130406,19000101140200
1552,DL,1080,20130406,19000101143400
700,WN,738,20130406,19000101144500
781,DL,762,20130406,19000101152000
4357,9E,290,20130406,19000101161100
4403,MQ,427,20130406,19000101161700
720,US,529,20130406,19000101162900
2079,DL,1076,20130406,19000101172500
3437,9E,745,20130406,19000101175100
912,WN,872,20130406,19000101183500
67,UA,1605,20130406,19000101183600
2045,WN,1620,20130406,19000101202200
296,UA,1085,20130406,19000101230500
44,B6,209,20130407,19000101084500
673,UA,719,20130407,19000101100000
600,B6,273,20130407,19000101105500
1271,DL,1069,20130407,19000101110100
885,B6,427,20130407,19000101112000
1655,UA,1416,20130407,19000101132000
1275,DL,1990,20130407,19000101140300
5664,EV,1092,20130407,19000101142900
1279,US,96,20130407,19000101150400
781,DL,762,20130407,19000101152300
1231,DL,502,20130407,19000101164900
385,UA,2586,20130407,19000101174700
4576,EV,605,20130407,19000101175200
3881,9E,569,20130407,19000101184000
280,UA,2402,20130407,19000101203000
1491,US,544,20130407,19000101204400
1178,B6,200,20130407,19000101214900
371,AA,733,20130407,19000101221500
1435,DL,1010,20130407,19000101224400
1018,B6,187,20130407,19000101235000
707,B6,1598,20130408,19000101031700
5678,EV,569,20130408,19000101075800
3828,EV,746,20130408,19000101091200
1949,AA,2248,20130408,19000101095400
2047,DL,762,20130408,19000101103100
2169,US,214,20130408,19000101110300
1581,UA,2402,20130408,19000101120300
515,DL,1096,20130408,19000101121800
321,AA,733,20130408,19000101124300
3341,9E,187,20130408,19000101130500
863,DL,2475,20130408,19000101151500
991,B6,1028,20130408,19000101151900
1637,WN,1411,20130408,19000101152200
483,UA,937,20130408,19000101162800
119,B6,1182,20130408,19000101165600
4255,MQ,765,20130408,19000101182300
3428,WN,872,20130408,19000101191700
1905,AA,1372,20130408,19000101193700
5181,EV,746,20130408,19000101212100
2114,US,184,20130409,19000101064700
5363,EV,963,20130409,19000101074600
761,UA,937,20130409,19000101085400
831,DL,502,20130409,19000101092000
19,AA,2475,20130409,19000101131200
553,B6,1068,20130409,19000101131400
315,DL,1598,20130409,19000101164200
3881,9E,569,20130409,19000101182500
620,FL,762,20130409,19000101185200
17,DL,2475,20130409,19000101201800
1110,UA,2227,20130409,19000101213800
1178,B6,200,20130409,19000101215000
171,B6,2521,20130409,19000101224700
128,B6,266,20130409,19000101233400
608,B6,273,20130409,19000101235600
4619,MQ,762,20130410,19000101110900
1747,DL,762,20130410,19000101112300
883,B6,944,20130410,19000101122400
59,AA,2586,20130410,19000101132700
3839,WN,711,20130410,19000101144200
1291,UA,2565,20130410,19000101151100
4447,MQ,431,20130410,19000101175800
4667,EV,1008,20130410,19000101190800
143,B6,1028,20130410,19000101192900
503,DL,2446,20130410,19000101200600
7,AS,2402,20130410,19000101214700
2019,AA,888,20130410,19000101231800
87,DL,2475,20130410,19000101235900
3267,EV,284,20130411,19000101000100
4631,EV,820,20130411,19000101012400
5716,EV,228,20130411,19000101065600
575,DL,746,20130411,19000101083400
503,B6,1065,20130411,19000101123500
1672,UA,1400,20130411,19000101181600
4540,MQ,502,20130411,19000101191200
1275,B6,636,20130411,19000101192500
179,B6,2153,20130411,19000101202500
4352,EV,569,20130411,19000101203200
4674,MQ,419,20130411,19000101212300
1632,UA,2565,20130411,19000101213300
645,FL,762,20130411,19000101220200
3383,9E,589,20130411,19000101221000
21,AA,2475,20130411,19000101222000
39,B6,1028,20130411,19000101230500
4309,EV,284,20130411,19000101235800
996,UA,2565,20130412,19000101021800
282,UA,2454,20130412,19000101090600
1607,UA,997,20130412,19000101100100
183,VX,2565,20130412,19000101102200
4233,EV,266,20130412,19000101110100
517,B6,937,20130412,19000101121700
1375,DL,1990,20130412,19000101151600
1672,UA,1400,20130412,19000101182100
1947,DL,762,20130412,19000101182500
1542,UA,419,20130412,19000101182500
4517,MQ,444,20130412,19000101211000
3315,9E,1029,20130412,19000101211400
543,AA,1089,20130412,19000101211600
489,UA,2565,20130412,19000101214500
2191,US,214,20130412,19000101221800
5181,EV,746,20130412,19000101232200
391,B6,950,20130412,19000101233800
11,B6,1069,20130413,19000101004200
1224,WN,748,20130413,19000101085200
4175,EV,209,20130413,19000101085800
4636,EV,199,20130413,19000101103100
1855,AA,888,20130413,19000101110000
3815,EV,284,20130413,19000101132200
673,B6,2475,20130413,19000101140100
221,UA,2565,20130413,19000101142200
331,AA,733,20130413,19000101151100
1179,AA,1372,20130413,19000101155800
2347,DL,762,20130413,19000101173200
3400,9E,745,20130413,19000101174700
3315,9E,1029,20130413,19000101181600
849,UA,2227,20130413,19000101183000
705,DL,340,20130413,19000101203700
3806,EV,748,20130413,19000101204900
245,DL,2153,20130413,19000101220500
305,AA,733,20130414,19000101084300
319,AA,733,20130414,19000101112600
3608,9E,94,20130414,19000101113800
405,UA,1620,20130414,19000101131700
401,DL,746,20130414,19000101142200
1461,UA,1400,20130414,19000101143000
4633,EV,266,20130414,19000101144900
1375,DL,1990,20130414,19000101154100
4255,MQ,765,20130414,19000101182600
3325,9E,1391,20130414,19000101182800
689,UA,733,20130414,19000101183000
353,AA,733,20130414,19000101193300
87,DL,2475,20130414,19000101221700
739,B6,1617,20130415,19000101032200
4406,MQ,427,20130415,19000101105300
2395,DL,1035,20130415,19000101110700
4625,EV,628,20130415,19000101121400
781,DL,762,20130415,19000101154000
4596,EV,872,20130415,19000101163900
5276,EV,641,20130415,19000101165100
4178,9E,264,20130415,19000101165200
4667,EV,1008,20130415,19000101175400
3899,9E,425,20130415,19000101210500
2391,DL,1005,20130415,19000101215400
3313,9E,828,20130415,19000101222100
3823,EV,419,20130415,19000101223400
128,B6,266,20130415,19000101235600
1071,UA,1585,20130416,19000101001200
35,B6,1028,20130416,19000101001600
701,B6,1598,20130416,19000101010600
4518,MQ,431,20130416,19000101072800
4334,EV,463,20130416,19000101075300
905,B6,740,20130416,19000101075900
32,UA,2475,20130416,19000101090400
1020,UA,2565,20130416,19000101094100
1497,UA,1068,20130416,19000101094100
1172,B6,200,20130416,19000101095800
413,AA,1598,20130416,19000101101600
2119,DL,1020,20130416,19000101103000
4522,EV,1134,20130416,19000101103600
215,B6,1608,20130416,19000101110900
4548,EV,1092,20130416,19000101112400
4065,9E,659,20130416,19000101115100
515,DL,1096,20130416,19000101115700
2173,US,214,20130416,19000101125300
1,B6,1069,20130416,19000101151700
2226,WN,725,20130416,19000101153600
4975,EV,1008,20130416,19000101161700
3459,9E,765,20130416,19000101173200
1553,UA,1504,20130416,19000101180000
2143,DL,760,20130416,19000101180500
4,DL,944,20130416,19000101181400
137,B6,1074,20130416,19000101182800
4571,EV,628,20130416,19000101185000
504,WN,711,20130416,19000101192300
1305,DL,1008,20130416,19000101200400
17,DL,2475,20130416,19000101205000
4323,MQ,290,20130416,19000101210500
3267,EV,284,20130416,19000101210600
4152,EV,746,20130416,19000101212000
217,B6,2465,20130416,19000101212400
1735,UA,2454,20130416,19000101222600
4119,EV,277,20130417,19000101024300
675,US,529,20130417,19000101095500
56,B6,266,20130417,19000101100700
4558,EV,284,20130417,19000101101300
4607,MQ,479,20130417,19000101112100
1699,UA,719,20130417,19000101150300
209,B6,2465,20130417,19000101163800
4059,9E,549,20130417,19000101200400
1734,UA,2133,20130417,19000101202900
91,B6,2576,20130417,19000101223800
4658,EV,445,20130417,19000101231500
419,F9,1620,20130417,19000101232500
1069,B6,1521,20130417,19000101233500
4334,EV,463,20130418,19000101075800
4401,MQ,502,20130418,19000101080800
1794,WN,1411,20130418,19000101085800
35,WN,1605,20130418,19000101112900
1136,UA,419,20130418,19000101174800
615,B6,828,20130418,19000101180300
1101,UA,2475,20130418,19000101195300
173,B6,2569,20130418,19000101211100
1611,AA,1096,20130419,19000101002600
722,FL,762,20130419,19000101013100
4641,EV,725,20130419,19000101031700
145,B6,1028,20130419,19000101082900
575,DL,746,20130419,19000101084100
4441,EV,645,20130419,19000101090800
4137,EV,746,20130419,19000101094800
4420,EV,284,20130419,19000101103600
301,DL,1598,20130419,19000101123200
1850,AA,187,20130419,19000101134100
5148,EV,585,20130419,19000101154500
85,B6,1069,20130419,19000101154900
505,B6,1065,20130419,19000101170000
341,AA,733,20130419,19000101173200
854,AA,187,20130419,19000101174300
364,UA,1085,20130419,19000101175600
1738,UA,719,20130419,19000101184400
305,AA,733,20130420,19000101085000
1855,AA,888,20130420,19000101110100
251,VX,2248,20130420,19000101123100
327,AA,733,20130420,19000101124500
673,B6,2475,20130420,19000101142200
1819,DL,1020,20130420,19000101161200
4502,EV,748,20130420,19000101170400
95,DL,509,20130420,19000101183100
449,US,529,20130420,19000101191600
905,B6,740,20130421,19000101084300
395,UA,1416,20130421,19000101092500
687,UA,1416,20130421,19000101094500
4625,EV,628,20130421,19000101100400
2119,DL,1020,20130421,19000101100800
1701,UA,1065,20130421,19000101104100
1429,DL,2248,20130421,19000101104700
1167,UA,719,20130421,19000101104800
361,B6,1035,20130421,19000101105300
3795,MQ,719,20130421,19000101112200
4495,EV,708,20130421,19000101114400
2379,DL,1076,20130421,19000101123500
5406,EV,1008,20130421,19000101125900
1183,B6,944,20130421,19000101135300
642,UA,2586,20130421,19000101154000
1600,UA,2454,20130421,19000101181100
4415,MQ,431,20130421,19000101181800
4702,EV,445,20130421,19000101183900
4085,EV,645,20130421,19000101191600
620,FL,762,20130421,19000101193100
3962,WN,725,20130421,19000101194100
359,B6,2465,20130421,19000101201900
3783,MQ,483,20130421,19000101211800
739,B6,1617,20130422,19000101035900
4243,EV,748,20130422,19000101092300
399,VX,2475,20130422,19000101095800
20,B6,264,20130422,19000101101600
4670,MQ,764,20130422,19000101122000
197,B6,2248,20130422,19000101123300
1435,US,529,20130422,19000101123800
75,US,2133,20130422,19000101124000
301,DL,1598,20130422,19000101124100
4471,MQ,431,20130422,19000101140500
1485,UA,1065,20130422,19000101144200
4431,MQ,431,20130422,19000101144900
2226,WN,725,20130422,19000101163400
4667,EV,1008,20130422,19000101172000
2705,YV,544,20130422,19000101212700
4555,MQ,479,20130422,19000101235000
1400,UA,937,20130423,19000101113000
1186,UA,1085,20130423,19000101145600
3354,9E,187,20130423,19000101151700
1791,WN,1411,20130423,19000101153600
3318,9E,301,20130423,19000101162800
1492,UA,719,20130423,19000101173400
1813,AA,944,20130423,19000101180100
1942,DL,746,20130423,19000101192000
1461,DL,2475,20130423,19000101194600
3369,9E,184,20130423,19000101202300
1185,B6,427,20130423,19000101202300
490,WN,711,20130423,19000101214100
645,FL,762,20130423,19000101214200
3798,9E,541,20130423,19000101215500
371,AA,733,20130423,19000101222100
1183,UA,1068,20130423,19000101230000
1247,UA,2454,20130423,19000101230600
4117,EV,199,20130424,19000101000200
740,UA,997,20130424,19000101002000
2116,US,184,20130424,19000101080800
507,B6,1065,20130424,19000101083600
2395,DL,1035,20130424,19000101103900
643,B6,2586,20130424,19000101111300
1170,UA,1065,20130424,19000101120200
4187,EV,748,20130424,19000101121300
1639,B6,1080,20130424,19000101125600
1174,B6,200,20130424,19000101130400
331,AA,733,20130424,19000101144200
4588,MQ,1020,20130424,19000101154700
1231,DL,502,20130424,19000101165300
3853,EV,463,20130424,19000101165900
1942,DL,746,20130424,19000101175800
2138,US,184,20130424,19000101191600
1773,DL,1990,20130424,19000101192000
197,WN,888,20130424,19000101192300
35,US,2153,20130424,19000101200500
4622,EV,605,20130424,19000101220100
1066,UA,200,20130424,19000101225900
4019,9E,288,20130424,19000101233300
551,UA,200,20130425,19000101073400
807,DL,746,20130425,19000101100600
4636,EV,199,20130425,19000101111400
4582,MQ,544,20130425,19000101114000
3821,EV,725,20130425,19000101120500
4140,EV,746,20130425,19000101133500
1183,B6,944,20130425,19000101134000
1033,AA,1372,20130425,19000101152700
431,B6,1047,20130425,19000101172100
720,US,529,20130425,19000101173200
141,B6,1028,20130425,19000101180200
297,US,541,20130425,19000101202900
15,B6,1069,20130425,19000101204200
1637,UA,997,20130425,19000101214800
171,B6,2521,20130425,19000101220800
2140,US,184,20130425,19000101222300
87,DL,2475,20130425,19000101230400
5363,EV,963,20130426,19000101075000
2165,US,214,20130426,19000101093000
3432,9E,213,20130426,19000101094400
219,B6,541,20130426,19000101094900
807,DL,746,20130426,19000101095000
914,DL,1620,20130426,19000101104800
1429,US,544,20130426,19000101105600
4558,EV,284,20130426,19000101105800
4582,MQ,544,20130426,19000101113000
885,B6,427,20130426,19000101114000
308,UA,2454,20130426,19000101120500
325,UA,200,20130426,19000101132600
4426,MQ,479,20130426,19000101153100
1685,DL,950,20130426,19000101161600
2132,US,184,20130426,19000101163800
759,AA,1389,20130426,19000101181600
2143,DL,760,20130426,19000101182900
3315,9E,1029,20130426,19000101191400
4019,9E,288,20130426,19000101193500
5668,EV,533,20130426,19000101201700
1242,UA,1065,20130426,19000101203600
4555,MQ,479,20130426,19000101235000
415,VX,2475,20130427,19000101002900
727,B6,1576,20130427,19000101033700
1959,DL,944,20130427,19000101113200
321,AA,733,20130427,19000101114800
29,US,2153,20130427,19000101115700
5273,EV,335,20130427,19000101125200
4666,EV,645,20130427,19000101144000
4898,EV,746,20130427,19000101151400
2247,DL,762,20130427,19000101161100
1073,AA,1096,20130427,19000101163100
3400,9E,745,20130427,19000101174000
1164,UA,1065,20130427,19000101174100
3459,9E,765,20130427,19000101174200
140,US,2133,20130427,19000101182100
1885,DL,950,20130428,19000101113200
301,DL,1598,20130428,19000101121700
4589,MQ,502,20130428,19000101122000
5670,EV,116,20130428,19000101140100
2152,WN,748,20130428,19000101145200
3823,MQ,213,20130428,19000101164300
1107,UA,1605,20130428,19000101172900
153,B6,944,20130428,19000101180600
2138,US,184,20130428,19000101185500
85,AA,2586,20130428,19000101192600
1185,B6,427,20130428,19000101193900
4517,MQ,444,20130428,19000101200900
3806,EV,748,20130428,19000101204800
173,B6,2569,20130428,19000101211300
130,B6,301,20130428,19000101212000
3313,9E,828,20130428,19000101223100
4414,EV,872,20130428,19000101224100
22,B6,209,20130429,19000101011700
301,AA,733,20130429,19000101072300
2163,US,214,20130429,19000101080400
3052,WN,711,20130429,19000101085400
569,UA,1620,20130429,19000101100200
1643,UA,1605,20130429,19000101110100
321,AA,733,20130429,19000101114200
580,UA,2565,20130429,19000101125900
4586,EV,195,20130429,19000101131300
1275,DL,1990,20130429,19000101134900
2226,WN,725,20130429,19000101145100
745,AA,1389,20130429,19000101150300
4491,MQ,419,20130429,19000101153200
4588,MQ,1020,20130429,19000101154900
2132,US,184,20130429,19000101155600
1153,WN,711,20130429,19000101163300
4633,EV,266,20130429,19000101171700
1925,AA,1096,20130429,19000101185300
1354,WN,764,20130429,19000101193100
31,DL,2586,20130429,19000101201400
2144,US,184,20130429,19000101215100
4125,EV,445,20130430,19000101114200
1183,B6,944,20130430,19000101132300
2130,US,184,20130430,19000101144700
3832,EV,872,20130430,19000101144800
2099,AA,1096,20130430,19000101151200
1899,US,544,20130430,19000101175500
917,B6,740,20130430,19000101175800
847,DL,762,20130430,19000101182200
1600,UA,2454,20130430,19000101185300
509,B6,1065,20130430,19000101191000
17,DL,2475,20130430,19000101203100
645,FL,762,20130430,19000101211100
2363,DL,2475,20130430,19000101234500
2363,DL,2475,20130501,19000101002700
5747,EV,229,20130501,19000101070000
1686,UA,200,20130501,19000101071900
4599,MQ,1020,20130501,19000101080300
1135,UA,719,20130501,19000101091200
269,DL,1089,20130501,19000101105900
321,AA,733,20130501,19000101120000
394,UA,733,20130501,19000101140000
1895,US,529,20130501,19000101144300
4667,EV,1008,20130501,19000101163600
127,DL,2475,20130501,19000101173700
2181,DL,950,20130501,19000101175700
63,B6,1005,20130501,19000101181500
894,US,544,20130501,19000101194400
1637,UA,997,20130501,19000101205900
389,UA,2586,20130501,19000101213000
1465,DL,2586,20130501,19000101220900
743,UA,2454,20130502,19000101094500
25,B6,1069,20130502,19000101105100
717,AA,1389,20130502,19000101111400
4140,EV,746,20130502,19000101115200
75,US,2133,20130502,19000101120400
1061,B6,1521,20130502,19000101122300
1174,B6,200,20130502,19000101123600
1605,UA,2227,20130502,19000101133900
1008,B6,187,20130502,19000101140200
1601,UA,2475,20130502,19000101182200
3962,WN,725,20130502,19000101191900
3833,EV,569,20130502,19000101195500
722,FL,762,20130502,19000101200800
71,B6,1069,20130502,19000101210000
2142,US,184,20130502,19000101211600
1288,UA,2402,20130502,19000101220300
87,DL,2475,20130502,19000101221200
1729,DL,2248,20130502,19000101233400
4419,EV,1092,20130502,19000101234000
727,B6,1576,20130503,19000101033200
404,WN,738,20130503,19000101080700
279,UA,719,20130503,19000101093200
4636,EV,199,20130503,19000101103400
4409,EV,277,20130503,19000101104000
375,B6,1076,20130503,19000101132600
66,B6,301,20130503,19000101133400
4577,MQ,544,20130503,19000101161600
4328,EV,1167,20130503,19000101182000
703,B6,1598,20130503,19000101205700
1069,B6,1521,20130503,19000101232400
3450,9E,828,20130504,19000101002500
1010,WN,1605,20130504,19000101084500
4278,EV,746,20130504,19000101094900
2047,DL,762,20130504,19000101102300
25,B6,1069,20130504,19000101105700
458,UA,2454,20130504,19000101111900
90,US,2133,20130504,19000101115300
2219,DL,1020,20130504,19000101140100
527,WN,764,20130504,19000101152500
742,FL,397,20130504,19000101154100
525,B6,937,20130504,19000101160700
4429,MQ,479,20130504,19000101162100
3854,EV,463,20130504,19000101162400
1024,WN,711,20130504,19000101164600
257,AA,2248,20130504,19000101210700
947,DL,762,20130504,19000101211000
1558,UA,1085,20130504,19000101221700
1762,AA,187,20130504,19000101230400
461,DL,762,20130505,19000101080600
1288,US,541,20130505,19000101080700
1273,B6,636,20130505,19000101095400
743,UA,2454,20130505,19000101100100
183,DL,2422,20130505,19000101102200
625,B6,1428,20130505,19000101104000
397,UA,2586,20130505,19000101105700
269,DL,1089,20130505,19000101111800
4,B6,301,20130505,19000101115800
1277,US,544,20130505,19000101120400
745,UA,200,20130505,19000101131800
4640,EV,533,20130505,19000101134200
1180,B6,200,20130505,19000101152600
765,UA,1167,20130505,19000101155900
3823,MQ,213,20130505,19000101163600
375,UA,1605,20130505,19000101173300
377,B6,1076,20130505,19000101174400
3881,9E,569,20130505,19000101184400
1683,UA,2227,20130505,19000101191400
591,UA,1400,20130505,19000101201000
1973,US,529,20130505,19000101202700
752,UA,2454,20130505,19000101204000
380,UA,1416,20130505,19000101211400
3416,9E,427,20130505,19000101220100
4400,EV,199,20130505,19000101224600
649,B6,2586,20130505,19000101233500
1010,B6,187,20130506,19000101073700
3538,9E,1029,20130506,19000101094500
4634,EV,605,20130506,19000101101600
577,B6,1182,20130506,19000101115400
4990,EV,1107,20130506,19000101132900
3,AA,2475,20130506,19000101144000
148,UA,2434,20130506,19000101144700
4564,MQ,502,20130506,19000101150000
781,DL,762,20130506,19000101151900
1607,US,96,20130506,19000101164900
1779,DL,1076,20130506,19000101173400
224,UA,1085,20130506,19000101174400
763,AA,1389,20130506,19000101181200
161,DL,2248,20130506,19000101181800
4540,MQ,502,20130506,19000101183000
2331,DL,502,20130506,19000101190700
91,B6,2576,20130506,19000101194100
1075,UA,2434,20130506,19000101211800
1762,AA,187,20130506,19000101215000
4119,EV,277,20130506,19000101221700
1709,AA,1096,20130506,19000101223800
1252,UA,2565,20130506,19000101232800
739,B6,1617,20130507,19000101035000
517,B6,937,20130507,19000101082800
4218,EV,748,20130507,19000101084000
1429,DL,2248,20130507,19000101100900
807,DL,746,20130507,19000101101500
1435,UA,733,20130507,19000101111600
1135,UA,2402,20130507,19000101112900
1529,DL,2248,20130507,19000101121900
3,AA,2475,20130507,19000101144500
1638,WN,2133,20130507,19000101155100
615,B6,828,20130507,19000101165600
883,AA,1372,20130507,19000101172600
1899,US,544,20130507,19000101172800
1012,B6,187,20130507,19000101174300
2231,DL,502,20130507,19000101182500
197,WN,888,20130507,19000101184200
3828,EV,488,20130507,19000101190300
1499,DL,762,20130507,19000101191300
195,B6,2248,20130507,19000101212200
3367,9E,589,20130507,19000101214100
2191,US,214,20130507,19000101215500
2159,DL,944,20130507,19000101215600
29,VX,2586,20130507,19000101220200
727,B6,1576,20130508,19000101040900
4401,MQ,502,20130508,19000101081600
389,B6,950,20130508,19000101090900
79,B6,944,20130508,19000101091200
675,US,529,20130508,19000101095900
3843,EV,266,20130508,19000101100900
1627,UA,1023,20130508,19000101121100
226,UA,2454,20130508,19000101123500
4255,EV,628,20130508,19000101130200
3,AA,2475,20130508,19000101143700
995,UA,719,20130508,19000101165900
1153,WN,711,20130508,19000101171800
739,AA,1389,20130508,19000101172400
4115,EV,708,20130508,19000101180600
15,B6,1069,20130508,19000101200100
179,B6,2153,20130508,19000101231800
399,B6,950,20130509,19000101001500
2114,US,184,20130509,19000101065600
450,UA,1416,20130509,19000101081300
250,UA,1416,20130509,19000101090600
1885,DL,950,20130509,19000101115600
181,B6,2446,20130509,19000101120400
393,B6,950,20130509,19000101122700
4298,EV,708,20130509,19000101123800
375,B6,1076,20130509,19000101125600
1647,DL,762,20130509,19000101133300
1218,US,529,20130509,19000101144700
1164,UA,1065,20130509,19000101170300
71,B6,1069,20130509,19000101170800
3829,EV,212,20130509,19000101184100
884,DL,1620,20130509,19000101201200
4663,EV,748,20130509,19000101201800
3367,9E,589,20130509,19000101205100
1854,DL,1076,20130509,19000101233000
1531,UA,404,20130510,19000101074600
4901,EV,1008,20130510,19000101080100
315,B6,1069,20130510,19000101083400
611,B6,828,20130510,19000101092000
341,B6,1041,20130510,19000101103500
4187,EV,748,20130510,19000101110900
4628,EV,872,20130510,19000101150300
117,AA,2475,20130510,19000101162000
1601,B6,1080,20130510,19000101162700
4172,MQ,425,20130510,19000101163400
4,DL,944,20130510,19000101182400
369,B6,1035,20130510,19000101184100
38,B6,264,20130510,19000101195800
91,B6,2576,20130510,19000101201600
17,DL,2475,20130510,19000101211800
695,UA,733,20130510,19000101215900
2159,DL,944,20130510,19000101224200
4695,EV,209,20130510,19000101230800
4584,MQ,544,20130510,19000101232600
739,B6,1617,20130511,19000101034200
1821,US,96,20130511,19000101084200
575,DL,746,20130511,19000101084600
4694,EV,284,20130511,19000101095100
11,VX,2586,20130511,19000101103200
1271,DL,1069,20130511,19000101110400
4661,MQ,764,20130511,19000101130100
658,B6,209,20130511,19000101141400
758,UA,2565,20130511,19000101144100
4372,EV,199,20130511,19000101155600
2048,WN,872,20130511,19000101183300
449,US,529,20130511,19000101195800
947,WN,725,20130511,19000101203200
1715,DL,1183,20130511,19000101210500
1901,AA,1417,20130511,19000101215200
1686,UA,200,20130511,19000101232700
4418,MQ,213,20130512,19000101090400
1204,B6,301,20130512,19000101092200
1103,B6,427,20130512,19000101093600
399,VX,2475,20130512,19000101094400
1424,UA,719,20130512,19000101101000
4407,EV,1008,20130512,19000101110700
51,HA,4983,20130512,19000101142800
2497,WN,1620,20130512,19000101143600
44,B6,266,20130512,19000101171400
1902,DL,1035,20130512,19000101172800
1080,UA,1605,20130512,19000101173500
1127,UA,2565,20130512,19000101210200
3744,MQ,719,20130512,19000101215500
1709,AA,1096,20130512,19000101224300
2391,DL,1005,20130512,19000101231700
1071,UA,1585,20130513,19000101020500
573,UA,2133,20130513,19000101083400
1103,B6,427,20130513,19000101092200
743,UA,2454,20130513,19000101092900
4521,MQ,431,20130513,19000101095600
737,UA,1400,20130513,19000101095800
2279,AA,1096,20130513,19000101100600
4478,MQ,502,20130513,19000101104100
20,B6,264,20130513,19000101104200
1303,B6,228,20130513,19000101131200
753,AA,1389,20130513,19000101160300
1101,UA,1605,20130513,19000101171300
3318,9E,301,20130513,19000101172800
4120,9E,425,20130513,19000101184200
894,US,544,20130513,19000101184400
647,B6,2586,20130513,19000101203000
1762,AA,187,20130513,19000101211800
4088,EV,419,20130513,19000101224500
3450,9E,828,20130513,19000101225400
1178,UA,2565,20130513,19000101235800
2363,DL,2475,20130513,19000101235900
1895,AA,1085,20130514,19000101085000
2167,US,214,20130514,19000101100500
4297,EV,488,20130514,19000101104400
413,AA,1598,20130514,19000101105400
4187,EV,748,20130514,19000101111200
1281,UA,2565,20130514,19000101124900
1089,US,541,20130514,19000101134000
529,WN,872,20130514,19000101134300
1476,UA,719,20130514,19000101141400
3825,EV,872,20130514,19000101190700
5562,EV,378,20130514,19000101200800
1585,DL,950,20130514,19000101201000
5714,EV,228,20130514,19000101203000
4649,MQ,1020,20130514,19000101203600
346,UA,2454,20130514,19000101215200
87,B6,1990,20130514,19000101220300
4292,EV,594,20130514,19000101223000
4536,EV,569,20130514,19000101232800
345,FL,762,20130515,19000101081300
3521,9E,740,20130515,19000101100200
4607,MQ,479,20130515,19000101101100
74,B6,266,20130515,19000101132800
1275,DL,1990,20130515,19000101134300
4316,EV,463,20130515,19000101140000
505,B6,1065,20130515,19000101153600
985,B6,1010,20130515,19000101194500
4682,EV,569,20130515,19000101204400
1491,US,544,20130515,19000101205200
3542,9E,1029,20130515,19000101212600
2139,DL,1096,20130515,19000101221900
1692,UA,937,20130516,19000101001800
4375,EV,725,20130516,19000101072400
781,UA,1620,20130516,19000101085900
4099,EV,872,20130516,19000101092700
4406,MQ,427,20130516,19000101111100
1427,US,541,20130516,19000101115700
1433,UA,719,20130516,19000101122700
4588,MQ,1020,20130516,19000101155600
1715,DL,1183,20130516,19000101204800
509,B6,1065,20130516,19000101215700
649,B6,2586,20130516,19000101233000
599,UA,1605,20130517,19000101083300
4535,EV,1008,20130517,19000101084900
1405,UA,2402,20130517,19000101094300
3795,MQ,719,20130517,19000101120900
731,AA,1389,20130517,19000101133000
4426,MQ,479,20130517,19000101155600
2247,DL,762,20130517,19000101163000
4120,9E,425,20130517,19000101182900
2383,DL,269,20130517,19000101190700
1731,UA,2227,20130517,19000101195200
695,AA,1521,20130517,19000101200400
3267,EV,284,20130517,19000101211500
3395,9E,213,20130517,19000101213300
645,FL,762,20130517,19000101213600
3450,9E,828,20130517,19000101221400
1683,UA,2565,20130517,19000101225300
27,B6,1005,20130518,19000101090000
219,B6,541,20130518,19000101102100
281,B6,944,20130518,19000101105200
692,UA,1400,20130518,19000101110400
4225,EV,645,20130518,19000101124300
321,AA,733,20130518,19000101133200
1496,UA,1400,20130518,19000101140000
187,VX,2565,20130518,19000101140300
51,HA,4983,20130518,19000101143900
977,AA,1085,20130518,19000101144300
1040,US,544,20130518,19000101144400
523,B6,937,20130518,19000101145800
1687,UA,937,20130518,19000101150900
4105,9E,228,20130518,19000101161800
3400,9E,745,20130518,19000101173000
15,UA,4963,20130518,19000101175100
4318,EV,746,20130518,19000101194500
345,UA,997,20130519,19000101003400
649,B6,2586,20130519,19000101012400
315,B6,1069,20130519,19000101084400
27,B6,1005,20130519,19000101090100
11,VX,2586,20130519,19000101101600
20,B6,264,20130519,19000101104100
1625,WN,725,20130519,19000101104600
319,AA,733,20130519,19000101105800
4255,EV,628,20130519,19000101110500
59,AA,2586,20130519,19000101111700
431,B6,1047,20130519,19000101162300
1705,DL,1183,20130519,19000101181900
2247,DL,762,20130519,19000101182700
512,UA,2586,20130519,19000101203600
535,UA,2475,20130519,19000101214600
75,B6,1005,20130519,19000101223700
2457,DL,1182,20130519,19000101230100
3691,9E,636,20130519,19000101230300
1010,B6,187,20130520,19000101073900
4533,EV,282,20130520,19000101081500
203,B6,2248,20130520,19000101095500
2379,DL,1076,20130520,19000101121700
3421,WN,764,20130520,19000101123400
1871,AA,1096,20130520,19000101124000
3765,MQ,719,20130520,19000101144700
522,UA,733,20130520,19000101150000
810,UA,404,20130520,19000101170700
4708,EV,642,20130520,19000101174500
4364,EV,246,20130520,19000101174600
1773,DL,1990,20130520,19000101183800
1189,UA,719,20130520,19000101190300
689,UA,733,20130520,19000101192700
3828,EV,488,20130520,19000101193000
1523,UA,1372,20130520,19000101210700
768,UA,200,20130520,19000101221700
1435,DL,1010,20130520,19000101225800
22,B6,209,20130521,19000101000700
