flight_number,airline,passengers,arrival_date,arrival_time
305,AA,733,20130405,19000101085100
649,UA,404,20130405,19000101121800
1200,UA,2454,20130405,19000101132400
4106,EV,748,20130405,19000101142800
186,US,2133,20130405,19000101154800
615,B6,828,20130405,19000101170100
1437,UA,1504,20130405,19000101200600
4662,MQ,762,20130405,19000101223600
39,B6,1028,20130405,19000101230300
1743,DL,760,20130406,19000101082100
3809,EV,445,20130406,19000101085400
4619,MQ,762,20130406,19000101105700
883,B6,944,20130406,19000101121300
262,UA,1085,20130406,19000101182600
1637,UA,997,20130406,19000101213900
914,DL,1620,20130407,19000101103700
2343,DL,746,20130407,19000101125700
1573,DL,963,20130407,19000101125900
1685,DL,950,20130407,19000101154300
2179,US,214,20130407,19000101161300
535,UA,2475,20130407,19000101211600
3744,MQ,719,20130407,19000101222300
4344,EV,488,20130408,19000101091800
219,B6,541,20130408,19000101100400
2319,DL,1020,20130408,19000101120000
347,UA,2586,20130408,19000101123000
642,UA,2586,20130408,19000101141700
85,B6,1069,20130408,19000101153500
4667,EV,1008,20130408,19000101174400
4312,EV,199,20130408,19000101204200
2139,DL,1096,20130408,19000101221600
1787,AA,1005,20130408,19000101222500
301,AA,733,20130409,19000101080300
4218,EV,1131,20130409,19000101104200
4109,EV,748,20130409,19000101135000
4658,MQ,762,20130409,19000101143400
2177,US,214,20130409,19000101144500
173,B6,2569,20130409,19000101205500
985,B6,1010,20130409,19000101213000
3395,9E,213,20130409,19000101214100
56,B6,266,20130410,19000101100900
4548,EV,488,20130410,19000101105600
5711,EV,228,20130410,19000101115400
4190,EV,116,20130410,19000101151500
1375,DL,1990,20130410,19000101153200
1394,DL,2454,20130410,19000101213500
427,UA,1416,20130411,19000101095100
21,AS,2402,20130411,19000101101700
1747,DL,762,20130411,19000101112700
347,B6,1041,20130411,19000101175900
4583,EV,748,20130411,19000101184300
4635,EV,569,20130411,19000101205500
3899,9E,425,20130411,19000101221000
354,FL,397,20130411,19000101221200
4573,MQ,502,20130411,19000101231300
4333,EV,1215,20130411,19000101233800
7,AS,2402,20130411,19000101235000
128,B6,266,20130411,19000101235500
671,B6,2475,20130412,19000101101800
443,AA,1089,20130412,19000101104400
405,UA,2586,20130412,19000101132800
399,UA,1416,20130412,19000101183000
1244,UA,1608,20130413,19000101002000
446,UA,1023,20130413,19000101085500
1061,B6,1521,20130413,19000101131200
695,DL,944,20130413,19000101145200
3383,9E,589,20130413,19000101183500
912,WN,872,20130413,19000101184800
369,B6,1035,20130413,19000101195500
1168,UA,2227,20130413,19000101221100
3335,9E,187,20130414,19000101095000
197,WN,888,20130414,19000101182500
2003,DL,1096,20130415,19000101101400
1097,AA,1389,20130415,19000101122600
975,DL,335,20130415,19000101202100
217,B6,2465,20130415,19000101210700
21,AA,2475,20130415,19000101224800
4398,EV,488,20130416,19000101093500
4495,EV,708,20130416,19000101114200
1625,US,544,20130416,19000101131200
220,UA,2565,20130416,19000101133800
27,B6,1005,20130416,19000101145100
12,B6,209,20130416,19000101170800
3,AA,2475,20130416,19000101175700
951,DL,760,20130416,19000101230500
1066,UA,200,20130417,19000101010300
220,UA,2565,20130417,19000101130800
1765,DL,2586,20130417,19000101131700
85,B6,1069,20130417,19000101160700
2383,DL,269,20130417,19000101183800
3826,9E,636,20130417,19000101212300
217,B6,2465,20130417,19000101214500
722,UA,2454,20130417,19000101225600
463,UA,719,20130417,19000101231800
4676,EV,605,20130418,19000101105300
181,DL,502,20130418,19000101113300
1885,DL,950,20130418,19000101115100
636,UA,1400,20130418,19000101121500
692,UA,2425,20130418,19000101131500
209,B6,2465,20130418,19000101170300
4583,EV,748,20130418,19000101180900
4127,9E,228,20130418,19000101210300
3826,EV,631,20130418,19000101230400
1685,UA,1023,20130418,19000101232200
217,B6,2465,20130419,19000101011600
433,WN,711,20130419,19000101072000
4220,9E,427,20130419,19000101101700
503,B6,1065,20130419,19000101123000
301,DL,1598,20130419,19000101123200
4898,EV,746,20130419,19000101170400
1185,DL,1969,20130419,19000101204100
4264,EV,645,20130420,19000101083500
707,AA,1389,20130420,19000101085000
501,B6,1069,20130420,19000101091200
5445,EV,488,20130420,19000101121600
1210,UA,2565,20130420,19000101173300
1665,US,544,20130420,19000101173900
1600,UA,2454,20130420,19000101175300
431,B6,1047,20130420,19000101180300
1617,UA,1065,20130420,19000101184400
1044,US,529,20130421,19000101081800
403,B6,1598,20130421,19000101120900
398,UA,2565,20130421,19000101121900
183,DL,2422,20130421,19000101123600
3421,WN,764,20130421,19000101124000
5148,EV,585,20130421,19000101150700
3819,EV,746,20130421,19000101190600
179,B6,2153,20130421,19000101194400
1299,UA,1068,20130421,19000101233700
4660,MQ,764,20130422,19000101011300
501,B6,1069,20130422,19000101092100
4603,EV,569,20130422,19000101105300
4065,9E,659,20130422,19000101122600
1275,DL,1990,20130422,19000101135300
347,FL,762,20130422,19000101155900
3952,WN,1605,20130422,19000101181300
4534,EV,725,20130422,19000101184000
2136,US,184,20130422,19000101184200
1592,UA,937,20130423,19000101095700
1109,DL,1010,20130423,19000101104700
1907,B6,944,20130423,19000101105600
600,B6,273,20130423,19000101110500
181,B6,2446,20130423,19000101112800
517,B6,937,20130423,19000101131600
337,AA,733,20130423,19000101154100
4323,EV,416,20130423,19000101162100
4335,EV,569,20130423,19000101163700
185,B6,2446,20130423,19000101194600
1176,B6,200,20130423,19000101200000
1168,UA,1400,20130423,19000101224100
2144,US,184,20130423,19000101231300
2191,US,214,20130424,19000101012900
5068,EV,488,20130424,19000101075500
1837,AA,1096,20130424,19000101090200
1020,UA,2565,20130424,19000101093300
4246,EV,488,20130424,19000101093900
2167,US,214,20130424,19000101102700
183,DL,2422,20130424,19000101104200
641,B6,2586,20130424,19000101135500
262,UA,1416,20130424,19000101155700
1116,UA,200,20130424,19000101165500
4540,MQ,502,20130424,19000101184800
1185,DL,1969,20130424,19000101202200
461,DL,762,20130425,19000101083600
303,UA,2586,20130425,19000101093500
21,AS,2402,20130425,19000101100400
361,B6,1035,20130425,19000101101500
319,AA,733,20130425,19000101120900
289,UA,733,20130425,19000101153600
2175,DL,1096,20130425,19000101181200
1726,UA,2425,20130425,19000101194800
459,UA,1065,20130425,19000101232500
1431,US,529,20130426,19000101063600
311,UA,1605,20130426,19000101091100
2003,DL,1096,20130426,19000101095100
4558,MQ,419,20130426,19000101103500
1167,DL,1005,20130426,19000101105000
319,AA,733,20130426,19000101113300
4626,MQ,479,20130426,19000101215100
1482,UA,719,20130426,19000101215100
4449,MQ,213,20130426,19000101223600
4655,MQ,764,20130427,19000101092800
221,UA,2565,20130427,19000101133300
1443,US,541,20130427,19000101134500
4356,EV,1092,20130427,19000101145300
527,WN,764,20130427,19000101152900
3985,MQ,589,20130427,19000101182700
369,B6,1035,20130427,19000101185500
722,UA,2454,20130427,19000101211900
208,B6,301,20130428,19000101081900
1643,UA,1605,20130428,19000101104900
1625,WN,725,20130428,19000101111800
4404,MQ,427,20130428,19000101142800
4605,MQ,431,20130428,19000101153200
3853,EV,463,20130428,19000101163800
2347,DL,762,20130428,19000101175300
1705,DL,1183,20130428,19000101184900
565,AA,1391,20130428,19000101190700
359,B6,2465,20130428,19000101201600
1545,UA,1400,20130429,19000101074400
4599,MQ,1020,20130429,19000101075900
11,VX,2586,20130429,19000101102700
215,B6,1608,20130429,19000101110000
641,B6,2586,20130429,19000101133900
4106,EV,748,20130429,19000101135000
5148,EV,585,20130429,19000101150400
5660,EV,746,20130429,19000101172400
181,AA,2475,20130429,19000101195200
143,B6,1028,20130429,19000101201100
503,B6,1065,20130430,19000101130000
117,AA,2475,20130430,19000101162800
1705,DL,1183,20130430,19000101174900
3806,EV,748,20130430,19000101213400
3852,EV,282,20130430,19000101220000
1433,DL,1080,20130430,19000101222700
715,AA,1389,20130501,19000101101000
33,AA,2475,20130501,19000101101100
269,DL,1089,20130501,19000101105900
4543,EV,1017,20130501,19000101212800
4573,MQ,502,20130501,19000101223100
4901,EV,1008,20130502,19000101074400
1949,AA,2248,20130502,19000101093900
335,UA,1065,20130502,19000101104500
51,HA,4983,20130502,19000101142300
4333,MQ,340,20130502,19000101162800
4328,EV,1167,20130502,19000101180600
3383,9E,589,20130502,19000101185300
61,B6,1069,20130502,19000101191300
1534,UA,1085,20130502,19000101204700
1467,AA,1096,20130502,19000101205600
1152,UA,2434,20130502,19000101212400
4695,EV,209,20130502,19000101220000
4485,EV,416,20130503,19000101094200
1216,UA,1608,20130503,19000101114900
4628,EV,872,20130503,19000101151200
4181,EV,1092,20130503,19000101162600
181,AA,2475,20130503,19000101193900
1185,DL,1969,20130503,19000101202400
689,UA,733,20130503,19000101203700
535,UA,2475,20130503,19000101210000
4204,EV,1325,20130503,19000101220300
87,B6,1990,20130503,19000101223900
4569,MQ,431,20130504,19000101200200
193,VX,2565,20130504,19000101200900
4261,9E,427,20130504,19000101224800
1010,B6,187,20130505,19000101105500
1109,DL,1010,20130505,19000101105800
4640,EV,533,20130505,19000101134200
4163,EV,1008,20130505,19000101150400
4701,EV,463,20130505,19000101161800
4669,MQ,762,20130505,19000101173600
1606,UA,937,20130505,19000101191600
994,UA,200,20130505,19000101211100
4533,EV,419,20130505,19000101214100
1433,DL,1089,20130505,19000101214200
4247,EV,488,20130505,19000101221500
1069,B6,1521,20130505,19000101232900
1547,DL,762,20130506,19000101092200
33,AA,2475,20130506,19000101101500
485,DL,746,20130506,19000101110200
695,DL,944,20130506,19000101135000
1153,WN,711,20130506,19000101171900
1473,DL,963,20130506,19000101181000
38,B6,264,20130506,19000101190700
504,WN,711,20130506,19000101194800
1672,UA,1400,20130506,19000101195300
1762,AA,187,20130506,19000101215000
1071,UA,1585,20130507,19000101003100
19,US,2153,20130507,19000101084900
4558,MQ,419,20130507,19000101100200
689,UA,733,20130507,19000101182100
1601,UA,1065,20130507,19000101192300
1354,WN,764,20130507,19000101192600
1269,UA,1023,20130507,19000101200500
1130,UA,937,20130508,19000101153000
1031,DL,502,20130508,19000101163000
4622,MQ,764,20130508,19000101180200
4572,EV,594,20130508,19000101184400
7,AS,2402,20130508,19000101231300
905,B6,740,20130509,19000101075100
4535,EV,1008,20130509,19000101083300
405,UA,1620,20130509,19000101134700
4431,MQ,431,20130509,19000101141900
4205,9E,184,20130509,19000101160900
4705,EV,746,20130509,19000101193600
695,AA,1521,20130509,19000101202700
1075,UA,2434,20130509,19000101213300
575,DL,746,20130510,19000101084300
4218,EV,748,20130510,19000101090200
3341,9E,488,20130510,19000101115500
2231,DL,502,20130510,19000101183500
547,B6,1023,20130510,19000101192600
4705,EV,746,20130510,19000101193600
3833,EV,569,20130510,19000101195200
1454,UA,1416,20130510,19000101221400
2191,US,214,20130510,19000101221700
1837,AA,1096,20130511,19000101090400
478,UA,2454,20130511,19000101115500
1122,UA,1023,20130511,19000101165100
5699,EV,229,20130511,19000101172400
1942,DL,746,20130511,19000101190200
171,B6,2521,20130511,19000101231900
2,B6,301,20130512,19000101073600
2167,US,214,20130512,19000101095200
4619,MQ,762,20130512,19000101111900
357,UA,2133,20130512,19000101140500
3,AA,2475,20130512,19000101142300
977,AA,1085,20130512,19000101145500
4328,EV,1167,20130512,19000101183600
1683,UA,2227,20130512,19000101194900
1469,UA,1085,20130512,19000101202100
573,UA,2434,20130512,19000101211800
547,UA,719,20130512,19000101222500
1262,UA,2454,20130512,19000101224100
3353,9E,509,20130513,19000101093700
4691,EV,533,20130513,19000101095100
25,B6,1069,20130513,19000101112300
315,DL,1598,20130513,19000101163800
572,UA,1416,20130513,19000101172100
3285,9E,509,20130513,19000101201400
75,B6,1005,20130513,19000101214200
1169,UA,2475,20130514,19000101084800
1103,B6,427,20130514,19000101093700
914,DL,1620,20130514,19000101101600
4219,EV,195,20130514,19000101122200
1574,UA,1065,20130514,19000101123400
1275,DL,1990,20130514,19000101133000
1008,B6,187,20130514,19000101135600
1033,AA,1372,20130514,19000101144800
155,B6,944,20130514,19000101215000
649,B6,2586,20130514,19000101230100
3834,EV,642,20130515,19000101003800
557,UA,2565,20130515,19000101114800
972,WN,1504,20130515,19000101123000
642,UA,2586,20130515,19000101125300
117,AA,2475,20130515,19000101162300
1584,UA,2454,20130515,19000101181300
1109,UA,937,20130515,19000101200300
5675,EV,529,20130515,19000101212600
21,AS,2402,20130516,19000101100600
641,B6,2586,20130516,19000101123500
4129,EV,199,20130516,19000101142100
2497,WN,1620,20130516,19000101144400
741,UA,733,20130516,19000101164700
677,AA,1089,20130516,19000101170100
95,DL,509,20130516,19000101175400
4558,EV,628,20130516,19000101180500
2391,DL,1005,20130516,19000101213400
3525,9E,740,20130516,19000101214600
2363,DL,2475,20130517,19000101000100
4584,MQ,544,20130517,19000101010000
727,B6,1576,20130517,19000101032500
517,B6,937,20130517,19000101081200
4704,EV,594,20130517,19000101085600
361,B6,1035,20130517,19000101101800
611,B6,828,20130517,19000101104500
4120,EV,463,20130517,19000101152600
1146,UA,200,20130517,19000101160500
1289,UA,2227,20130517,19000101173600
141,DL,1069,20130517,19000101190400
3403,9E,1113,20130517,19000101204400
2131,DL,502,20130517,19000101205500
509,B6,1065,20130517,19000101220700
303,AA,733,20130518,19000101072700
781,UA,937,20130518,19000101093000
3300,9E,213,20130518,19000101094700
4132,EV,277,20130518,19000101142700
4434,EV,209,20130518,19000101152100
315,DL,1598,20130518,19000101162300
1638,UA,404,20130518,19000101184100
3807,EV,160,20130519,19000101002500
199,B6,2248,20130519,19000101012800
1895,AA,1085,20130519,19000101085400
658,B6,209,20130519,19000101135500
331,AA,733,20130519,19000101143100
401,DL,746,20130519,19000101145600
4464,EV,946,20130519,19000101154500
3839,EV,199,20130519,19000101183700
994,UA,200,20130519,19000101233700
604,B6,273,20130520,19000101142300
27,VX,2586,20130520,19000101200500
2189,US,214,20130520,19000101211400
2131,DL,502,20130520,19000101212600
171,B6,2521,20130520,19000101225200
1004,B6,187,20130521,19000101111700
1885,DL,950,20130521,19000101115600
411,VX,2475,20130521,19000101155600
2181,US,214,20130521,19000101173600
345,FL,762,20130522,19000101080400
1405,UA,2402,20130522,19000101092700
4521,MQ,431,20130522,19000101093900
1103,US,529,20130522,19000101121400
721,FL,397,20130522,19000101164700
343,AA,733,20130522,19000101195600
785,AA,1389,20130522,19000101204300
490,WN,711,20130523,19000101004600
2114,US,184,20130523,19000101064500
1743,DL,760,20130523,19000101085300
4175,EV,583,20130523,19000101105900
269,DL,1089,20130523,19000101113900
321,AA,733,20130523,19000101123700
1847,DL,762,20130523,19000101134300
2043,DL,760,20130523,19000101161900
4377,EV,820,20130523,19000101181900
3393,9E,213,20130523,19000101182000
1216,UA,1608,20130524,19000101114200
1647,DL,762,20130524,19000101134100
2226,WN,725,20130524,19000101153400
1687,UA,1400,20130524,19000101193100
655,UA,733,20130525,19000101130600
1625,UA,1605,20130525,19000101141500
753,AA,1389,20130525,19000101160000
809,UA,1400,20130525,19000101181300
1121,UA,733,20130525,19000101183800
1201,UA,2475,20130526,19000101142200
399,UA,404,20130526,19000101180200
681,US,2133,20130526,19000101190400
4517,MQ,444,20130526,19000101200800
87,DL,2475,20130526,19000101222900
1431,US,529,20130527,19000101063100
135,B6,1074,20130527,19000101092900
1444,US,541,20130527,19000101120200
1455,UA,719,20130527,19000101142900
3638,9E,94,20130527,19000101144300
591,UA,1167,20130527,19000101153900
4588,MQ,1020,20130527,19000101155300
525,B6,937,20130527,19000101161200
4669,MQ,762,20130527,19000101172400
629,B6,1428,20130527,19000101173900
985,B6,1010,20130527,19000101191700
1692,UA,937,20130528,19000101000400
753,UA,1416,20130528,19000101085300
2120,US,184,20130528,19000101100200
1726,UA,2565,20130528,19000101105100
647,AA,1089,20130528,19000101114100
731,AA,1389,20130528,19000101124400
4564,MQ,502,20130528,19000101151300
1176,B6,200,20130528,19000101185100
1351,AA,740,20130528,19000101191100
2457,DL,1182,20130528,19000101205200
241,UA,1416,20130529,19000101080200
345,FL,762,20130529,19000101081700
696,UA,1620,20130529,19000101090200
715,B6,1598,20130529,19000101092900
1668,UA,2565,20130529,19000101105600
411,VX,2475,20130529,19000101160200
1289,UA,2227,20130529,19000101174900
4544,EV,642,20130529,19000101182000
4484,MQ,764,20130529,19000101193200
1237,UA,1504,20130529,19000101200700
245,DL,2153,20130529,19000101214600
5215,EV,198,20130529,19000101232700
4471,EV,529,20130530,19000101080400
4398,EV,1017,20130530,19000101120000
1474,UA,1372,20130530,19000101130000
977,AA,1085,20130530,19000101143700
4426,MQ,479,20130530,19000101144500
547,B6,1023,20130530,19000101190500
130,B6,301,20130530,19000101200500
399,UA,2454,20130530,19000101213100
371,B6,1076,20130531,19000101084200
4534,MQ,1147,20130531,19000101090800
341,B6,1041,20130531,19000101103800
4065,9E,659,20130531,19000101115200
1902,DL,1035,20130531,19000101172300
1601,UA,2475,20130531,19000101184900
1078,UA,1569,20130531,19000101200300
415,VX,2475,20130531,19000101231500
1069,B6,1521,20130531,19000101234800
203,B6,2248,20130601,19000101084600
717,AA,1389,20130601,19000101111500
2132,US,184,20130601,19000101154800
3403,9E,1113,20130601,19000101210200
5670,EV,488,20130602,19000101090300
4655,MQ,764,20130602,19000101093000
695,DL,944,20130602,19000101133700
3942,9E,195,20130602,19000101162500
3824,EV,445,20130603,19000101091400
2170,DL,2153,20130603,19000101110400
4065,9E,659,20130603,19000101141600
2126,US,184,20130603,19000101144100
4100,EV,946,20130603,19000101152000
434,UA,2586,20130603,19000101174100
1705,DL,1183,20130603,19000101185800
19,WN,872,20130603,19000101195000
1123,UA,733,20130604,19000101085400
1879,DL,1076,20130604,19000101101300
863,DL,2475,20130604,19000101144100
4281,EV,266,20130604,19000101144400
1180,B6,200,20130604,19000101150100
4115,EV,708,20130604,19000101155100
4181,EV,1092,20130604,19000101162400
119,B6,1182,20130604,19000101164400
3410,9E,187,20130604,19000101173800
3985,MQ,589,20130604,19000101181900
83,B6,2422,20130604,19000101201300
1523,UA,1372,20130604,19000101203800
1679,UA,200,20130604,19000101204400
565,UA,1416,20130605,19000101090000
3879,9E,569,20130605,19000101102900
196,US,2153,20130605,19000101124400
2126,US,184,20130605,19000101125700
1647,DL,762,20130605,19000101133600
547,B6,1023,20130605,19000101190900
345,WN,1620,20130605,19000101195700
706,DL,1521,20130605,19000101200800
1178,B6,200,20130605,19000101212500
4617,MQ,431,20130605,19000101235300
4522,EV,748,20130606,19000101082500
79,B6,944,20130606,19000101083900
1696,WN,872,20130606,19000101083900
1627,UA,1023,20130606,19000101093200
6,B6,301,20130606,19000101172200
4,DL,944,20130606,19000101180400
1331,DL,1096,20130606,19000101180700
635,UA,733,20130607,19000101065800
802,US,529,20130607,19000101171900
44,B6,266,20130607,19000101183100
4125,EV,445,20130608,19000101092600
4142,9E,585,20130608,19000101142100
4445,EV,645,20130608,19000101145200
4170,EV,746,20130608,19000101192300
538,UA,2434,20130609,19000101095000
4558,MQ,419,20130609,19000101095100
1633,UA,1085,20130609,19000101105300
655,AA,1623,20130609,19000101113300
4588,MQ,1020,20130609,19000101161100
311,UA,1605,20130610,19000101001300
3525,9E,740,20130610,19000101002300
5716,EV,228,20130610,19000101071200
428,WN,738,20130610,19000101080700
707,AA,1389,20130610,19000101082000
343,UA,1620,20130610,19000101084500
74,B6,266,20130610,19000101131800
1734,UA,719,20130610,19000101140500
3788,9E,94,20130610,19000101212800
695,UA,733,20130610,19000101220600
971,DL,1626,20130610,19000101221800
3285,9E,1182,20130610,19000101231400
22,B6,209,20130611,19000101002300
739,B6,1617,20130611,19000101034200
4650,MQ,762,20130611,19000101080900
2267,AA,1096,20130611,19000101110800
1357,AA,1598,20130611,19000101130800
688,US,2133,20130611,19000101161800
847,DL,762,20130611,19000101181600
4059,9E,549,20130611,19000101212600
619,B6,828,20130611,19000101235200
2163,US,214,20130612,19000101080200
488,WN,1411,20130612,19000101082700
1199,UA,200,20130612,19000101085300
1191,B6,199,20130612,19000101123100
1529,DL,2248,20130612,19000101125600
505,B6,1065,20130612,19000101152100
673,DL,746,20130612,19000101160600
3391,MQ,479,20130612,19000101164200
3433,MQ,213,20130612,19000101164900
4111,EV,628,20130612,19000101165500
1585,DL,950,20130612,19000101205300
2139,DL,1096,20130612,19000101221800
608,B6,273,20130613,19000101014900
2161,US,214,20130613,19000101070700
1691,UA,2475,20130613,19000101085200
5537,EV,1107,20130613,19000101104500
4187,EV,748,20130613,19000101121700
329,AA,733,20130613,19000101162800
537,B6,997,20130613,19000101200900
1091,DL,1587,20130613,19000101235900
1709,AA,1096,20130614,19000101010200
3074,WN,1620,20130614,19000101145600
505,B6,1065,20130614,19000101151200
3542,9E,1029,20130614,19000101222300
173,B6,2569,20130614,19000101233800
1285,UA,2475,20130615,19000101085000
197,B6,2248,20130615,19000101121100
5976,EV,266,20130615,19000101130100
4128,EV,799,20130615,19000101164200
1769,AA,1089,20130615,19000101174600
3556,MQ,502,20130615,19000101182100
269,AA,2422,20130615,19000101213300
1091,DL,1587,20130615,19000101221400
185,AA,2475,20130616,19000101033900
3836,EV,529,20130616,19000101103100
3531,MQ,431,20130616,19000101104000
505,B6,1065,20130616,19000101151100
6,B6,301,20130616,19000101174100
1711,AA,740,20130616,19000101185700
391,B6,950,20130616,19000101201700
4127,9E,228,20130616,19000101215000
1241,UA,997,20130616,19000101225200
4333,EV,1215,20130616,19000101225700
1247,DL,762,20130616,19000101231800
631,B6,2475,20130617,19000101023800
4691,EV,533,20130617,19000101101100
187,VX,2565,20130617,19000101141300
3386,MQ,213,20130617,19000101142300
4596,EV,872,20130617,19000101203500
130,B6,301,20130617,19000101211800
485,FL,397,20130618,19000101001700
4085,EV,1134,20130618,19000101004100
331,UA,733,20130618,19000101083300
753,UA,1372,20130618,19000101102000
2343,DL,746,20130618,19000101125400
3689,MQ,502,20130618,19000101143500
177,AA,2586,20130618,19000101220000
773,AA,1389,20130618,19000101220200
1431,US,529,20130619,19000101063900
1010,B6,187,20130619,19000101073700
2285,DL,950,20130619,19000101092500
25,B6,1069,20130619,19000101104500
1847,DL,762,20130619,19000101130200
1164,DL,187,20130619,19000101161200
1542,UA,419,20130619,19000101172500
2603,WN,764,20130619,19000101195200
975,DL,335,20130619,19000101213400
5258,EV,195,20130619,19000101232500
3353,9E,509,20130620,19000101092700
23,B6,2475,20130620,19000101093300
1429,US,544,20130620,19000101104000
857,DL,2446,20130620,19000101104800
3416,MQ,431,20130620,19000101171300
1178,UA,1400,20130620,19000101191900
635,UA,733,20130621,19000101065600
2161,US,214,20130621,19000101070200
4963,EV,1008,20130621,19000101081900
226,WN,1605,20130621,19000101154500
1119,B6,541,20130621,19000101190300
1585,DL,950,20130621,19000101235400
4509,EV,284,20130622,19000101095400
1891,WN,764,20130622,19000101150500
4667,EV,1008,20130622,19000101174200
31,DL,1990,20130622,19000101184200
843,DL,760,20130622,19000101190400
523,B6,2475,20130623,19000101004800
415,VX,2475,20130623,19000101010100
841,DL,2586,20130623,19000101013900
2319,DL,1020,20130623,19000101114200
1014,US,529,20130623,19000101145200
3367,MQ,1147,20130623,19000101194900
926,DL,746,20130623,19000101210100
5714,EV,228,20130623,19000101214200
771,FL,762,20130623,19000101214200
73,DL,760,20130623,19000101234700
731,DL,502,20130624,19000101073000
4583,EV,284,20130624,19000101093800
1511,B6,1068,20130624,19000101104600
51,HA,4983,20130624,19000101144600
546,WN,738,20130624,19000101172300
2223,AA,888,20130624,19000101173600
1157,DL,1008,20130625,19000101111600
6054,EV,212,20130625,19000101145000
5713,EV,229,20130625,19000101155700
5615,EV,488,20130625,19000101193500
2370,DL,1035,20130625,19000101213100
1714,UA,1416,20130626,19000101085900
3611,9E,340,20130626,19000101094200
5678,EV,569,20130626,19000101214000
1585,DL,950,20130626,19000101221000
1816,B6,209,20130627,19000101010100
273,WN,725,20130627,19000101084300
1101,US,544,20130627,19000101094200
181,DL,502,20130627,19000101104000
4187,EV,748,20130627,19000101111300
5825,EV,872,20130627,19000101125700
1947,DL,762,20130627,19000101142200
1338,B6,173,20130627,19000101150500
883,AA,1372,20130627,19000101173200
4978,EV,544,20130627,19000101174900
408,B6,273,20130627,19000101191600
1151,UA,2402,20130627,19000101201600
3573,MQ,479,20130627,19000101222500
2131,DL,502,20130627,19000101234900
2120,US,184,20130628,19000101100300
4662,EV,416,20130628,19000101115400
544,UA,733,20130628,19000101115500
1136,UA,2565,20130628,19000101145300
1375,DL,1990,20130628,19000101154000
216,WN,711,20130628,19000101173100
994,UA,200,20130628,19000101233100
718,B6,187,20130629,19000101005900
261,UA,2133,20130629,19000101085300
3709,MQ,719,20130629,19000101092800
313,AA,733,20130629,19000101101300
795,B6,1521,20130629,19000101125500
2445,DL,950,20130629,19000101140700
841,UA,2475,20130629,19000101174600
257,AA,2248,20130629,19000101193800
623,FL,762,20130629,19000101200900
4191,9E,94,20130629,19000101215000
2139,DL,1096,20130629,19000101222900
2002,B6,301,20130630,19000101015000
3478,MQ,502,20130630,19000101092500
1429,DL,2248,20130630,19000101103000
301,DL,1598,20130630,19000101124000
2173,US,214,20130630,19000101145000
3305,MQ,431,20130630,19000101150300
118,B6,187,20130630,19000101152600
4660,EV,419,20130630,19000101161900
1073,AA,1096,20130630,19000101163900
3359,MQ,427,20130630,19000101164800
1729,B6,1074,20130630,19000101192900
1279,DL,963,20130701,19000101075200
5033,EV,963,20130701,19000101134000
4118,EV,488,20130701,19000101160200
1164,DL,187,20130701,19000101163600
1685,DL,950,20130701,19000101182700
1161,B6,1035,20130701,19000101210600
3604,MQ,719,20130701,19000101231900
915,B6,2586,20130702,19000101000100
1743,DL,760,20130702,19000101085300
1229,US,529,20130702,19000101085700
269,DL,2586,20130702,19000101095700
196,US,2153,20130702,19000101122100
1168,UA,2133,20130702,19000101140000
4705,EV,746,20130702,19000101192800
345,WN,1620,20130702,19000101195900
3317,MQ,431,20130702,19000101230200
1241,UA,997,20130703,19000101002600
4240,EV,282,20130703,19000101002800
4122,EV,642,20130703,19000101082600
4969,EV,461,20130703,19000101101500
654,WN,711,20130703,19000101130600
2247,DL,762,20130703,19000101175900
837,F9,1620,20130703,19000101200800
1715,DL,1183,20130703,19000101204000
2019,DL,1020,20130703,19000101231900
3443,9E,427,20130703,19000101232500
27,B6,937,20130704,19000101082500
413,AA,1598,20130704,19000101105800
161,VX,2454,20130704,19000101113200
971,B6,1076,20130704,19000101135000
4552,EV,445,20130704,19000101144000
1733,US,544,20130705,19000101093500
1099,B6,950,20130705,19000101101100
695,DL,944,20130705,19000101133700
1875,DL,1010,20130705,19000101133900
971,B6,1076,20130705,19000101135700
3493,MQ,419,20130705,19000101151700
127,DL,509,20130705,19000101165100
4687,EV,569,20130705,19000101174400
542,WN,738,20130705,19000101200800
299,B6,950,20130705,19000101202700
2422,DL,269,20130705,19000101203700
21,AA,2475,20130706,19000101002900
1103,B6,1598,20130706,19000101004100
1666,UA,404,20130706,19000101074800
1959,DL,944,20130706,19000101104800
804,DL,340,20130706,19000101170200
1935,DL,1010,20130706,19000101191000
3355,MQ,764,20130707,19000101091300
163,B6,1041,20130707,19000101102900
189,B6,2446,20130707,19000101111900
407,VX,2475,20130707,19000101121900
3388,MQ,479,20130707,19000101141600
27,DL,760,20130707,19000101155400
1750,AA,187,20130707,19000101171200
1819,DL,1020,20130707,19000101171900
6002,EV,642,20130707,19000101190400
61,DL,762,20130707,19000101211900
1271,B6,1076,20130708,19000101011300
5092,EV,746,20130708,19000101024200
4060,9E,549,20130708,19000101113300
5955,EV,645,20130708,19000101125100
1186,UA,1085,20130708,19000101152100
6054,EV,212,20130708,19000101155000
1734,B6,266,20130708,19000101173500
1680,UA,1085,20130709,19000101012000
763,DL,2475,20130709,19000101094700
1429,DL,2248,20130709,19000101101400
1401,UA,1085,20130709,19000101110800
3316,WN,1411,20130709,19000101151700
4326,EV,529,20130709,19000101174200
3694,MQ,719,20130709,19000101195400
