flight_number,airline,passengers,arrival_date,arrival_time
3670,MQ,764,20130924,19000101114600
187,VX,2565,20130924,19000101134000
89,B6,2446,20130924,19000101192600
3507,9E,1182,20130926,19000101094100
475,UA,1400,20130926,19000101232400
1171,AA,1389,20130927,19000101194400
3864,9E,94,20130927,19000101203700
375,UA,2402,20130928,19000101183000
453,WN,725,20130929,19000101122100
561,UA,1620,20130930,19000101094100
1109,DL,1010,20130930,19000101104900
2134,US,184,20131001,19000101065000
994,UA,200,20131001,19000101102200
1110,UA,2227,20131001,19000101130300
1271,B6,1076,20131001,19000101222400
1439,UA,2454,20131002,19000101094000
615,B6,2586,20131002,19000101212700
2098,DL,1096,20131003,19000101135400
460,UA,404,20131003,19000101160000
1585,DL,950,20131003,19000101211100
5747,EV,229,20131004,19000101071700
3330,9E,740,20131004,19000101220600
443,UA,2475,20131005,19000101110500
1605,UA,2227,20131006,19000101164800
3523,9E,740,20131006,19000101173400
4202,EV,872,20131006,19000101192200
3445,9E,1031,20131006,19000101204500
3868,9E,427,20131007,19000101100400
954,DL,1076,20131007,19000101140600
3493,9E,1047,20131007,19000101164100
5068,EV,488,20131008,19000101073100
3475,9E,488,20131008,19000101122600
1054,UA,2454,20131008,19000101163500
1516,B6,209,20131008,19000101182300
894,US,544,20131008,19000101192100
535,UA,2475,20131008,19000101211600
327,UA,2434,20131009,19000101104100
1629,DL,2248,20131009,19000101200100
499,B6,950,20131010,19000101005200
885,B6,427,20131010,19000101093300
4246,EV,488,20131012,19000101100000
857,DL,2446,20131013,19000101105300
3983,9E,184,20131013,19000101154600
4411,EV,946,20131013,19000101191600
450,UA,1372,20131014,19000101103600
4144,EV,628,20131014,19000101164700
1611,AA,1096,20131014,19000101210400
442,DL,2422,20131014,19000101210900
575,DL,746,20131015,19000101083300
1585,DL,950,20131015,19000101193700
3535,MQ,483,20131015,19000101223400
495,US,2153,20131016,19000101091700
5273,EV,335,20131016,19000101124600
208,UA,2402,20131016,19000101221400
3317,9E,301,20131017,19000101093200
337,AA,733,20131017,19000101171200
512,UA,2586,20131017,19000101205400
4509,EV,284,20131017,19000101224900
407,VX,2475,20131018,19000101121900
3305,9E,764,20131018,19000101141200
1373,B6,636,20131018,19000101155800
1365,DL,488,20131018,19000101182800
2370,DL,1035,20131018,19000101221400
4471,EV,529,20131019,19000101082200
525,B6,1005,20131019,19000101093600
1415,DL,1990,20131019,19000101101000
1121,AA,1389,20131019,19000101122600
718,B6,187,20131019,19000101233500
3349,MQ,1020,20131020,19000101211200
348,FL,762,20131021,19000101154000
2002,DL,509,20131021,19000101202300
3759,MQ,719,20131022,19000101090600
925,B6,1005,20131022,19000101131900
3340,MQ,502,20131022,19000101152100
301,AA,733,20131023,19000101072000
3370,MQ,213,20131023,19000101091400
5813,EV,277,20131024,19000101100400
1635,UA,2133,20131025,19000101194100
4885,EV,500,20131025,19000101225700
915,B6,2586,20131025,19000101233000
4380,EV,1008,20131026,19000101110000
134,WN,764,20131027,19000101173100
4127,9E,228,20131027,19000101223300
1677,B6,828,20131027,19000101232400
431,B6,1047,20131028,19000101160600
645,FL,762,20131028,19000101214100
5195,EV,292,20131029,19000101094400
264,WN,1620,20131030,19000101144300
2302,B6,301,20131031,19000101181000
3538,9E,1029,20131101,19000101095500
561,UA,1620,20131101,19000101100400
1109,DL,1010,20131101,19000101110200
925,B6,1005,20131101,19000101134100
4502,EV,748,20131101,19000101175100
325,AA,733,20131102,19000101131200
3674,MQ,419,20131102,19000101194500
1121,AA,1389,20131103,19000101112900
695,DL,944,20131103,19000101132200
2139,DL,1096,20131103,19000101220000
509,UA,1620,20131104,19000101201300
2923,9E,1029,20131104,19000101205000
731,DL,502,20131105,19000101074500
1439,UA,2454,20131105,19000101100300
1043,UA,2133,20131105,19000101121200
2437,AA,1096,20131105,19000101222300
3769,9E,569,20131106,19000101085100
27,VX,2586,20131106,19000101200800
2297,AA,1096,20131107,19000101175000
4596,EV,872,20131107,19000101175500
415,B6,2586,20131107,19000101212100
3662,MQ,762,20131107,19000101224800
2166,WN,1504,20131108,19000101123900
413,DL,1089,20131108,19000101214500
385,UA,1416,20131109,19000101093400
163,B6,1041,20131109,19000101102400
1863,US,544,20131109,19000101145600
5837,EV,246,20131109,19000101180000
586,B6,264,20131110,19000101101100
3572,MQ,419,20131110,19000101132500
2187,US,214,20131110,19000101175800
220,UA,2454,20131110,19000101210400
118,B6,187,20131111,19000101145500
1554,UA,1065,20131111,19000101190100
831,DL,502,20131112,19000101091800
2319,DL,1020,20131112,19000101123200
4622,EV,748,20131112,19000101144300
1091,DL,1587,20131112,19000101221800
301,AA,733,20131113,19000101071700
708,UA,719,20131113,19000101180300
3216,MQ,290,20131113,19000101181400
2370,DL,1035,20131114,19000101204600
1692,UA,2425,20131115,19000101205500
364,UA,1400,20131116,19000101133200
2279,AA,1096,20131118,19000101102400
3407,MQ,479,20131118,19000101104900
1493,UA,2454,20131118,19000101172200
5242,EV,461,20131119,19000101103700
294,UA,1085,20131119,19000101121400
4100,EV,946,20131119,19000101161700
673,DL,746,20131119,19000101162500
6181,EV,212,20131119,19000101184600
693,UA,733,20131119,19000101210700
4119,EV,277,20131119,19000101220700
5048,EV,292,20131119,19000101221400
355,DL,746,20131121,19000101152200
5601,EV,544,20131122,19000101194800
1473,DL,963,20131122,19000101213200
15,AS,2402,20131123,19000101094800
4111,EV,628,20131123,19000101100800
313,AA,733,20131123,19000101101500
1519,UA,1634,20131123,19000101150400
256,AA,187,20131123,19000101183500
4672,EV,872,20131124,19000101001200
5346,EV,254,20131124,19000101115600
421,WN,711,20131124,19000101170900
320,AA,1372,20131125,19000101175100
1623,AA,1085,20131126,19000101143600
1773,DL,2248,20131126,19000101174700
1269,UA,1023,20131126,19000101225000
3579,9E,229,20131127,19000101095900
2840,MQ,888,20131127,19000101172600
1982,DL,1096,20131127,19000101185400
4625,EV,169,20131128,19000101130300
23,B6,2475,20131129,19000101100500
1193,AA,1389,20131129,19000101213200
1115,UA,997,20131130,19000101090600
781,DL,762,20131130,19000101152700
4087,EV,605,20131130,19000101173600
303,UA,2586,20131201,19000101100900
1785,DL,1035,20131201,19000101151400
3202,MQ,665,20131201,19000101170800
1211,DL,1080,20131201,19000101225000
199,B6,950,20131202,19000101121300
883,B6,944,20131202,19000101223800
3689,MQ,502,20131203,19000101123100
5273,EV,335,20131203,19000101123300
1131,AA,1389,20131203,19000101131900
16,WN,1411,20131204,19000101090900
1296,UA,1023,20131204,19000101115700
3305,MQ,431,20131204,19000101152500
2702,B6,301,20131205,19000101083600
1099,B6,950,20131205,19000101084300
785,UA,2454,20131205,19000101100700
1879,DL,1076,20131206,19000101100200
425,DL,944,20131207,19000101103500
2181,US,214,20131207,19000101135800
4393,EV,645,20131207,19000101180900
116,B6,209,20131208,19000101103100
1626,UA,2425,20131209,19000101121800
1268,UA,1620,20131209,19000101150600
5293,EV,296,20131209,19000101201800
2335,AA,1096,20131210,19000101125700
3416,MQ,431,20131211,19000101165100
27,VX,2586,20131211,19000101210400
59,AA,2586,20131212,19000101112800
1183,UA,1068,20131212,19000101131600
1131,AA,1389,20131212,19000101133500
578,UA,2227,20131213,19000101175000
359,AA,733,20131215,19000101201900
1143,AA,1389,20131216,19000101144700
145,AA,1089,20131216,19000101183800
1638,UA,404,20131217,19000101181500
3,WN,725,20131218,19000101160300
1389,B6,1608,20131219,19000101040900
318,B6,187,20131219,19000101081300
4679,EV,820,20131219,19000101133300
3404,MQ,431,20131219,19000101134000
3660,MQ,764,20131219,19000101220800
3812,EV,416,20131220,19000101081200
4321,EV,1092,20131220,19000101221900
1480,UA,2565,20131221,19000101214800
284,UA,1065,20131222,19000101140000
2379,AA,1096,20131222,19000101202900
4088,EV,419,20131222,19000101224000
1152,UA,2434,20131222,19000101224200
229,B6,1074,20131223,19000101122200
1216,UA,1608,20131223,19000101123700
3588,MQ,1020,20131223,19000101164000
803,B6,1598,20131224,19000101005000
208,B6,273,20131225,19000101100700
4234,EV,169,20131226,19000101092700
301,B6,1069,20131226,19000101180500
1297,UA,937,20131227,19000101193800
2916,9E,509,20131228,19000101094000
3257,MQ,431,20131229,19000101004500
5677,EV,645,20131229,19000101113100
1734,B6,266,20131229,19000101190700
3819,EV,569,20131231,19000101180200
