flight_number,airline,passengers,arrival_date,arrival_time
387,UA,2454,20130420,19000101100800
1733,US,544,20130420,19000101100900
4558,MQ,419,20130420,19000101101000
746,UA,937,20130420,19000101101100
1865,DL,2586,20130420,19000101101500
4607,MQ,479,20130420,19000101101800
1415,DL,1990,20130420,19000101102300
583,UA,733,20130420,19000101102400
3335,9E,187,20130420,19000101102800
183,VX,2565,20130420,19000101103200
219,B6,541,20130420,19000101103400
33,AA,2475,20130420,19000101104200
1429,US,544,20130420,19000101104400
4220,9E,427,20130420,19000101105100
553,WN,711,20130420,19000101105100
4266,EV,746,20130420,19000101105600
201,B6,1069,20130420,19000101105700
3608,9E,94,20130420,19000101110100
636,UA,937,20130420,19000101110500
2395,DL,1035,20130420,19000101110900
1429,DL,2248,20130420,19000101111100
1063,WN,738,20130420,19000101111400
1273,B6,636,20130420,19000101112800
397,UA,2586,20130420,19000101112800
1162,UA,2425,20130420,19000101112800
600,B6,273,20130420,19000101114500
4418,MQ,213,20130420,19000101114700
4240,EV,282,20130420,19000101114800
1653,UA,1608,20130420,19000101114800
1885,DL,950,20130420,19000101115100
321,AA,733,20130420,19000101115500
479,UA,719,20130420,19000101120200
1,AA,2475,20130420,19000101120300
120,DL,2475,20130420,19000101120800
1639,US,529,20130420,19000101120800
24,B6,266,20130420,19000101121000
1739,AA,1372,20130420,19000101121100
883,B6,944,20130420,19000101121200
75,US,2133,20130420,19000101121200
4298,EV,642,20130420,19000101121500
1097,AA,1389,20130420,19000101121900
161,VX,2454,20130420,19000101121900
4654,MQ,762,20130420,19000101122200
403,B6,1598,20130420,19000101123000
1032,US,529,20130420,19000101123000
1847,DL,762,20130420,19000101123200
4471,MQ,431,20130420,19000101123900
327,AA,733,20130420,19000101124500
1031,DL,502,20130420,19000101125100
3697,MQ,719,20130420,19000101125200
4360,EV,319,20130420,19000101125500
3341,9E,187,20130420,19000101130000
179,AA,2586,20130420,19000101130800
197,B6,2248,20130420,19000101131200
1174,B6,200,20130420,19000101131200
4317,EV,416,20130420,19000101131200
731,AA,1389,20130420,19000101131400
1625,US,544,20130420,19000101132600
1871,AA,1096,20130420,19000101133000
1519,UA,1634,20130420,19000101133600
517,UA,1065,20130420,19000101133800
3819,EV,594,20130420,19000101134200
1275,DL,1990,20130420,19000101134900
2175,US,214,20130420,19000101135800
450,UA,2454,20130420,19000101140000
4263,EV,116,20130420,19000101140200
1697,DL,488,20130420,19000101141000
4118,EV,488,20130420,19000101142600
3765,MQ,719,20130420,19000101142700
1567,WN,1167,20130420,19000101144000
3,AA,2475,20130420,19000101144600
32,B6,264,20130420,19000101145000
863,DL,2475,20130420,19000101145100
1328,WN,738,20130420,19000101145200
1291,US,529,20130420,19000101145300
1131,DL,502,20130420,19000101145400
1,B6,1069,20130420,19000101145700
2099,AA,1096,20130420,19000101150200
4090,EV,820,20130420,19000101151000
977,AA,1085,20130420,19000101151200
602,B6,273,20130420,19000101151400
5712,EV,228,20130420,19000101152100
4898,EV,746,20130420,19000101152300
4434,EV,209,20130420,19000101152600
2393,DL,1010,20130420,19000101152800
262,UA,1085,20130420,19000101154800
165,VX,2454,20130420,19000101154800
407,UA,1605,20130420,19000101155100
991,B6,1028,20130420,19000101155300
1641,UA,937,20130420,19000101160000
2132,US,184,20130420,19000101160000
763,WN,1504,20130420,19000101160600
4372,EV,199,20130420,19000101160700
956,WN,2133,20130420,19000101161500
4892,EV,722,20130420,19000101161800
341,AA,733,20130420,19000101162000
2247,DL,762,20130420,19000101162200
375,B6,1076,20130420,19000101162300
4119,EV,284,20130420,19000101162400
4429,MQ,479,20130420,19000101162500
720,US,529,20130420,19000101162900
1199,UA,2454,20130420,19000101163000
3853,EV,463,20130420,19000101163200
4172,MQ,425,20130420,19000101163800
83,B6,2422,20130420,19000101164900
127,B6,937,20130420,19000101165800
315,DL,1598,20130420,19000101170000
705,B6,1598,20130420,19000101170300
1680,UA,719,20130420,19000101170300
5660,EV,746,20130420,19000101171000
1708,UA,1608,20130420,19000101171700
119,B6,1182,20130420,19000101172200
4146,MQ,483,20130420,19000101172800
1210,UA,2565,20130420,19000101173300
364,UA,2586,20130420,19000101173700
4300,EV,277,20130420,19000101174000
4309,MQ,665,20130420,19000101174300
4251,EV,246,20130420,19000101175700
431,B6,1047,20130420,19000101180300
1925,AA,1096,20130420,19000101181400
1687,UA,937,20130420,19000101181500
1813,AA,944,20130420,19000101181800
4092,EV,533,20130420,19000101181800
418,UA,1400,20130420,19000101181900
849,UA,2227,20130420,19000101182200
1635,AA,1598,20130420,19000101182300
763,AA,1389,20130420,19000101182400
1935,DL,1010,20130420,19000101182400
947,WN,725,20130420,19000101182400
153,B6,944,20130420,19000101182700
2231,DL,502,20130420,19000101182700
95,DL,509,20130420,19000101183100
677,AA,1089,20130420,19000101185200
2383,DL,269,20130420,19000101190800
4349,EV,746,20130420,19000101190900
841,UA,2475,20130420,19000101191400
141,DL,1069,20130420,19000101191900
539,DL,1626,20130420,19000101192000
489,UA,2565,20130420,19000101192400
565,AA,1391,20130420,19000101192500
2953,WN,1620,20130420,19000101192500
4601,MQ,431,20130420,19000101192800
1580,UA,2227,20130420,19000101193200
1231,DL,502,20130420,19000101193600
4975,EV,1008,20130420,19000101194500
393,B6,950,20130420,19000101195100
1523,UA,719,20130420,19000101195300
4333,EV,1325,20130420,19000101200200
622,UA,1023,20130420,19000101200500
785,AA,1389,20130420,19000101201700
706,DL,1521,20130420,19000101202200
3322,9E,94,20130420,19000101202800
359,AA,733,20130420,19000101202900
5714,EV,228,20130420,19000101203000
17,DL,2475,20130420,19000101203300
926,DL,746,20130420,19000101203600
3542,9E,1029,20130420,19000101204000
297,US,541,20130420,19000101204100
1901,AA,1417,20130420,19000101204400
1165,UA,2454,20130420,19000101204400
3285,9E,509,20130420,19000101204600
4295,EV,1092,20130420,19000101204700
1292,UA,200,20130420,19000101204800
193,VX,2565,20130420,19000101204800
3403,9E,1113,20130420,19000101205600
4127,9E,228,20130420,19000101205700
543,AA,1089,20130420,19000101210000
3367,9E,589,20130420,19000101210700
3798,9E,541,20130420,19000101211700
3783,MQ,483,20130420,19000101212200
3844,EV,404,20130420,19000101212600
173,B6,2569,20130420,19000101213200
4423,MQ,427,20130420,19000101213200
245,DL,2153,20130420,19000101213800
119,AA,2454,20130420,19000101214700
130,B6,301,20130420,19000101214800
169,VX,2454,20130420,19000101215600
269,AA,2422,20130420,19000101220000
87,DL,2475,20130420,19000101220600
3838,EV,282,20130420,19000101221200
1485,DL,950,20130420,19000101221700
1682,UA,1065,20130420,19000101221700
1416,UA,1167,20130420,19000101222400
4421,EV,266,20130420,19000101222900
2391,DL,1005,20130420,19000101223000
1435,DL,1010,20130420,19000101223500
1685,UA,1023,20130420,19000101225000
645,B6,2586,20130420,19000101233300
1241,UA,997,20130420,19000101234200
3823,EV,419,20130421,19000101000300
4662,MQ,762,20130421,19000101000300
4660,MQ,764,20130421,19000101002400
1244,UA,1608,20130421,19000101002400
1018,B6,187,20130421,19000101003300
329,DL,1598,20130421,19000101003700
809,UA,1400,20130421,19000101004900
22,B6,209,20130421,19000101005800
11,B6,1069,20130421,19000101012600
383,B6,1076,20130421,19000101015000
739,B6,1617,20130421,19000101041100
1289,US,96,20130421,19000101064800
5716,EV,228,20130421,19000101070300
1249,US,529,20130421,19000101070500
4143,EV,212,20130421,19000101071400
1848,WN,738,20130421,19000101075800
303,AA,733,20130421,19000101080000
1965,US,529,20130421,19000101084000
79,B6,944,20130421,19000101084400
1890,WN,711,20130421,19000101084700
707,UA,1065,20130421,19000101085400
371,B6,1076,20130421,19000101085900
1282,UA,1085,20130421,19000101085900
669,UA,2227,20130421,19000101090100
195,US,2153,20130421,19000101091500
3833,EV,209,20130421,19000101092000
4655,MQ,764,20130421,19000101092000
983,B6,1010,20130421,19000101092500
4600,EV,200,20130421,19000101093200
4383,EV,488,20130421,19000101093500
2285,DL,950,20130421,19000101093700
387,UA,2454,20130421,19000101094700
4521,MQ,431,20130421,19000101095100
1719,UA,2434,20130421,19000101095400
1117,UA,997,20130421,19000101095900
1949,AA,2248,20130421,19000101100000
2167,US,214,20130421,19000101100000
2279,AA,1096,20130421,19000101100100
4625,EV,628,20130421,19000101100400
1592,UA,937,20130421,19000101100500
4558,MQ,419,20130421,19000101100600
1687,UA,1400,20130421,19000101100700
4478,MQ,502,20130421,19000101101500
21,AS,2402,20130421,19000101101600
1865,DL,2586,20130421,19000101102400
443,AA,1089,20130421,19000101102900
2170,DL,2153,20130421,19000101104000
987,B6,944,20130421,19000101104200
4593,EV,1008,20130421,19000101104500
341,B6,1041,20130421,19000101104700
3608,9E,94,20130421,19000101104900
33,AA,2475,20130421,19000101105700
2395,DL,1035,20130421,19000101105700
1625,WN,725,20130421,19000101105900
2267,AA,1096,20130421,19000101110100
611,B6,828,20130421,19000101112400
885,B6,427,20130421,19000101112400
27,DL,760,20130421,19000101112700
600,B6,273,20130421,19000101112800
4670,MQ,764,20130421,19000101112900
183,VX,2565,20130421,19000101113400
4060,9E,549,20130421,19000101113500
4360,EV,319,20130421,19000101113600
655,AA,1623,20130421,19000101114500
1626,UA,2425,20130421,19000101114800
3792,MQ,213,20130421,19000101120000
1427,US,541,20130421,19000101120300
1170,UA,1065,20130421,19000101120600
5661,EV,820,20130421,19000101120700
4456,EV,746,20130421,19000101121200
5164,EV,963,20130421,19000101122100
792,UA,719,20130421,19000101122200
59,AA,2586,20130421,19000101122400
1847,DL,762,20130421,19000101122400
4654,MQ,762,20130421,19000101122600
972,WN,1504,20130421,19000101122900
407,VX,2475,20130421,19000101123200
57,B6,1028,20130421,19000101123300
4498,EV,645,20130421,19000101123800
3421,WN,764,20130421,19000101124000
397,UA,2586,20130421,19000101124400
1031,DL,502,20130421,19000101124900
1357,AA,1598,20130421,19000101125200
393,UA,997,20130421,19000101125200
4511,EV,246,20130421,19000101125800
3341,9E,187,20130421,19000101130000
2126,US,184,20130421,19000101130000
331,UA,2454,20130421,19000101130100
1871,AA,1096,20130421,19000101130300
375,B6,1076,20130421,19000101130300
883,B6,944,20130421,19000101130400
4485,MQ,479,20130421,19000101130400
2173,US,214,20130421,19000101130600
580,UA,1605,20130421,19000101131400
19,AA,2475,20130421,19000101132200
1647,DL,762,20130421,19000101133300
349,UA,200,20130421,19000101133300
1004,UA,1400,20130421,19000101133400
1850,AA,187,20130421,19000101133700
1006,B6,187,20130421,19000101134200
673,B6,2475,20130421,19000101134600
163,WN,738,20130421,19000101134600
695,DL,944,20130421,19000101140000
4431,MQ,431,20130421,19000101140200
401,DL,746,20130421,19000101140600
703,UA,2475,20130421,19000101140800
2152,WN,748,20130421,19000101141200
32,B6,264,20130421,19000101141400
376,FL,762,20130421,19000101141900
4520,EV,277,20130421,19000101142200
1131,DL,502,20130421,19000101143000
221,UA,2565,20130421,19000101143100
1707,UA,997,20130421,19000101143700
4530,EV,1092,20130421,19000101144000
4426,MQ,479,20130421,19000101144200
2044,DL,1096,20130421,19000101144700
23,VX,2586,20130421,19000101145100
1617,UA,1065,20130421,19000101145300
602,B6,273,20130421,19000101150300
523,B6,937,20130421,19000101150400
977,AA,1085,20130421,19000101150500
4564,MQ,502,20130421,19000101150500
1174,DL,1035,20130421,19000101150700
5148,EV,585,20130421,19000101150700
1279,US,96,20130421,19000101151000
743,AA,1389,20130421,19000101151100
1605,UA,2565,20130421,19000101151400
745,AA,1389,20130421,19000101152900
518,UA,719,20130421,19000101153300
5745,EV,229,20130421,19000101154200
348,FL,762,20130421,19000101154500
742,FL,397,20130421,19000101154700
1681,UA,1416,20130421,19000101155400
186,US,2133,20130421,19000101155700
1278,UA,404,20130421,19000101160000
4438,EV,872,20130421,19000101160100
4357,9E,290,20130421,19000101160500
1641,UA,937,20130421,19000101161100
4333,MQ,340,20130421,19000101162200
438,WN,2133,20130421,19000101162500
4172,MQ,425,20130421,19000101163000
411,VX,2475,20130421,19000101163000
209,B6,2465,20130421,19000101163200
1819,DL,1020,20130421,19000101163200
1445,US,544,20130421,19000101163300
3393,9E,213,20130421,19000101163500
83,B6,2422,20130421,19000101163600
753,AA,1389,20130421,19000101164300
1532,UA,200,20130421,19000101165400
117,AA,2475,20130421,19000101165500
315,DL,1598,20130421,19000101165800
4326,EV,529,20130421,19000101165800
349,FL,762,20130421,19000101165900
2134,US,184,20130421,19000101165900
1275,B6,636,20130421,19000101170100
3825,EV,594,20130421,19000101170400
1607,US,96,20130421,19000101170400
677,AA,1089,20130421,19000101170600
4622,MQ,764,20130421,19000101171200
1542,UA,419,20130421,19000101171500
854,AA,187,20130421,19000101171600
1524,UA,719,20130421,19000101172400
1630,UA,2565,20130421,19000101173000
705,B6,1598,20130421,19000101173100
1783,B6,944,20130421,19000101173400
1203,UA,1065,20130421,19000101175000
3523,9E,740,20130421,19000101175300
5486,EV,335,20130421,19000101180900
393,B6,950,20130421,19000101181100
1899,US,544,20130421,19000101181200
63,B6,1005,20130421,19000101181800
4146,MQ,483,20130421,19000101181800
4410,MQ,213,20130421,19000101181900
407,UA,1620,20130421,19000101181900
140,US,2133,20130421,19000101182800
2183,US,214,20130421,19000101183200
1130,UA,2565,20130421,19000101183300
3881,9E,569,20130421,19000101183500
1935,DL,1010,20130421,19000101183500
347,B6,1041,20130421,19000101183600
2143,DL,760,20130421,19000101183600
1351,AA,740,20130421,19000101183800
1148,UA,997,20130421,19000101184600
4540,MQ,502,20130421,19000101184800
847,DL,762,20130421,19000101185000
343,UA,1085,20130421,19000101185000
4120,9E,425,20130421,19000101185300
3315,9E,1029,20130421,19000101190300
4657,MQ,762,20130421,19000101190300
539,DL,1626,20130421,19000101190700
1773,DL,1990,20130421,19000101191000
1147,UA,1400,20130421,19000101191200
1101,UA,2475,20130421,19000101191400
1982,DL,1096,20130421,19000101192100
1322,DL,2586,20130421,19000101192900
1064,UA,200,20130421,19000101193100
2185,US,214,20130421,19000101194000
133,UA,2425,20130421,19000101194300
504,WN,711,20130421,19000101194600
894,US,544,20130421,19000101194700
1467,AA,1096,20130421,19000101194900
4382,EV,488,20130421,19000101195200
1373,DL,1089,20130421,19000101195300
3542,9E,1029,20130421,19000101195500
419,F9,1620,20130421,19000101200200
1024,UA,2133,20130421,19000101200300
773,AA,1389,20130421,19000101200800
145,AA,2446,20130421,19000101201600
3369,9E,184,20130421,19000101202100
133,AA,2475,20130421,19000101202100
1725,UA,719,20130421,19000101202100
4413,MQ,1147,20130421,19000101202300
471,UA,1416,20130421,19000101203100
1262,UA,937,20130421,19000101203100
4199,EV,569,20130421,19000101203300
623,FL,762,20130421,19000101203400
181,AA,2475,20130421,19000101203500
2019,DL,1020,20130421,19000101204000
1214,UA,1605,20130421,19000101205100
1545,WN,1167,20130421,19000101205200
1762,AA,187,20130421,19000101205500
3135,WN,738,20130421,19000101205700
217,B6,2465,20130421,19000101205900
27,VX,2586,20130421,19000101210100
989,B6,1069,20130421,19000101210300
1165,UA,2454,20130421,19000101210400
1051,DL,1182,20130421,19000101210500
3267,EV,284,20130421,19000101210500
695,AA,1521,20130421,19000101210700
5168,EV,461,20130421,19000101211000
4127,9E,228,20130421,19000101211200
597,UA,2434,20130421,19000101211300
9,B6,944,20130421,19000101211400
193,VX,2565,20130421,19000101211900
3370,9E,427,20130421,19000101212500
711,B6,2248,20130421,19000101213100
1464,UA,404,20130421,19000101213500
3826,9E,636,20130421,19000101213600
1085,DL,1089,20130421,19000101213900
1106,UA,2425,20130421,19000101214000
4106,EV,445,20130421,19000101215100
4333,EV,1215,20130421,19000101215200
4423,MQ,427,20130421,19000101215300
1187,UA,1167,20130421,19000101215600
3395,9E,213,20130421,19000101220000
3285,9E,509,20130421,19000101220800
3826,EV,631,20130421,19000101221600
1787,AA,1005,20130421,19000101222200
354,FL,397,20130421,19000101222200
2191,US,214,20130421,19000101222200
665,UA,2454,20130421,19000101222300
2187,US,214,20130421,19000101222300
6,DL,1990,20130421,19000101222700
169,VX,2454,20130421,19000101222700
115,B6,1182,20130421,19000101222900
245,DL,2153,20130421,19000101223200
1709,AA,1096,20130421,19000101223900
1485,DL,950,20130421,19000101224500
1685,UA,1023,20130421,19000101224500
87,B6,1990,20130421,19000101224800
5769,EV,229,20130421,19000101230500
1643,DL,2422,20130421,19000101230600
4421,EV,266,20130421,19000101230800
148,UA,2565,20130421,19000101231200
619,B6,828,20130421,19000101231900
677,B6,2475,20130421,19000101233900
4573,MQ,502,20130421,19000101235700
3826,EV,631,20130422,19000101000400
4695,EV,209,20130422,19000101001300
373,UA,1504,20130422,19000101003300
4617,MQ,431,20130422,19000101004900
1071,UA,1585,20130422,19000101005000
1709,AA,1096,20130422,19000101005400
4573,MQ,502,20130422,19000101005600
2391,DL,1005,20130422,19000101010000
608,B6,273,20130422,19000101013100
399,B6,950,20130422,19000101013800
4631,EV,820,20130422,19000101014200
1244,UA,1608,20130422,19000101014200
1018,B6,187,20130422,19000101015300
4204,EV,1325,20130422,19000101015600
199,B6,2248,20130422,19000101020700
771,UA,2475,20130422,19000101021300
415,VX,2475,20130422,19000101031600
707,B6,1598,20130422,19000101043600
2114,US,184,20130422,19000101064800
433,WN,711,20130422,19000101065800
380,B6,200,20130422,19000101070900
4241,EV,199,20130422,19000101074200
303,AA,733,20130422,19000101074800
3835,EV,319,20130422,19000101075500
4334,EV,463,20130422,19000101075700
4650,MQ,762,20130422,19000101081700
1171,WN,748,20130422,19000101082300
1433,US,544,20130422,19000101082600
4264,EV,212,20130422,19000101082800
4535,EV,1008,20130422,19000101083200
4576,MQ,544,20130422,19000101083500
4441,EV,645,20130422,19000101083600
4122,EV,642,20130422,19000101084800
311,UA,1605,20130422,19000101085000
701,AA,1089,20130422,19000101085800
79,B6,944,20130422,19000101090000
305,AA,733,20130422,19000101090300
1621,US,529,20130422,19000101090700
421,UA,2565,20130422,19000101090900
1282,UA,1085,20130422,19000101091100
746,UA,937,20130422,19000101091100
1162,UA,719,20130422,19000101091100
3737,MQ,719,20130422,19000101091400
1838,AA,187,20130422,19000101091600
507,B6,1065,20130422,19000101091600
135,B6,1074,20130422,19000101091800
4243,EV,748,20130422,19000101092300
831,DL,502,20130422,19000101092400
1837,AA,1096,20130422,19000101092700
2165,US,214,20130422,19000101093400
3521,9E,740,20130422,19000101093600
1895,AA,1085,20130422,19000101093600
707,UA,1065,20130422,19000101094700
477,UA,200,20130422,19000101094900
3335,9E,187,20130422,19000101095100
1172,B6,200,20130422,19000101095300
4250,EV,463,20130422,19000101100500
983,B6,1010,20130422,19000101100600
671,B6,2475,20130422,19000101100700
309,AA,733,20130422,19000101100800
1415,DL,1990,20130422,19000101100800
1718,UA,997,20130422,19000101101000
709,UA,1400,20130422,19000101101200
2003,DL,1096,20130422,19000101101400
20,B6,264,20130422,19000101101600
183,DL,2422,20130422,19000101102000
1004,B6,187,20130422,19000101103000
479,UA,1416,20130422,19000101103100
4220,9E,427,20130422,19000101103400
715,AA,1389,20130422,19000101103500
2279,AA,1096,20130422,19000101103600
5025,EV,258,20130422,19000101103600
4137,EV,746,20130422,19000101104100
1865,DL,2586,20130422,19000101104200
4406,MQ,427,20130422,19000101104600
11,VX,2586,20130422,19000101104800
361,B6,1035,20130422,19000101105500
1733,US,544,20130422,19000101110300
600,B6,273,20130422,19000101110500
2120,US,184,20130422,19000101110600
3795,MQ,719,20130422,19000101112400
4607,MQ,479,20130422,19000101112400
5223,EV,641,20130422,19000101112700
5363,EV,963,20130422,19000101112900
4711,EV,872,20130422,19000101113100
3676,WN,725,20130422,19000101113600
2122,US,184,20130422,19000101113900
835,F9,1620,20130422,19000101114300
857,DL,2446,20130422,19000101114400
269,DL,1089,20130422,19000101114400
553,B6,1068,20130422,19000101114600
443,UA,2475,20130422,19000101114600
1959,DL,944,20130422,19000101114900
1281,UA,2565,20130422,19000101114900
1643,UA,1605,20130422,19000101115100
1109,DL,1010,20130422,19000101115200
4161,EV,529,20130422,19000101115200
181,B6,2446,20130422,19000101115400
319,AA,733,20130422,19000101115500
353,FL,397,20130422,19000101121500
161,VX,2454,20130422,19000101121800
1061,B6,1521,20130422,19000101122100
24,B6,266,20130422,19000101122300
4065,9E,659,20130422,19000101122600
197,B6,2248,20130422,19000101123300
29,US,2153,20130422,19000101123300
3274,EV,628,20130422,19000101124100
1747,DL,762,20130422,19000101124200
1170,UA,1065,20130422,19000101130800
1765,DL,2586,20130422,19000101131000
3421,WN,764,20130422,19000101131400
2171,US,214,20130422,19000101131600
5273,EV,335,20130422,19000101131800
1031,DL,502,20130422,19000101132100
4425,MQ,213,20130422,19000101133000
4511,EV,246,20130422,19000101133800
1006,B6,187,20130422,19000101134100
901,B6,1069,20130422,19000101134200
503,B6,1065,20130422,19000101134800
1647,DL,762,20130422,19000101135400
1519,UA,1634,20130422,19000101140200
66,B6,301,20130422,19000101140400
23,VX,2586,20130422,19000101140500
2219,DL,1020,20130422,19000101140600
401,DL,746,20130422,19000101140700
1625,US,544,20130422,19000101141100
739,AA,1389,20130422,19000101141300
2173,US,214,20130422,19000101141600
4666,EV,645,20130422,19000101142500
5793,EV,277,20130422,19000101142800
5216,EV,1107,20130422,19000101142900
4308,EV,284,20130422,19000101144100
4530,EV,1092,20130422,19000101144300
325,UA,200,20130422,19000101144300
3697,MQ,719,20130422,19000101144700
4404,MQ,427,20130422,19000101145600
4633,EV,266,20130422,19000101150000
356,UA,2133,20130422,19000101150700
1033,AA,1372,20130422,19000101150900
863,DL,2475,20130422,19000101151100
977,AA,1085,20130422,19000101151300
1291,UA,2565,20130422,19000101151400
415,UA,733,20130422,19000101151700
3832,EV,872,20130422,19000101151900
3638,9E,94,20130422,19000101152100
523,B6,937,20130422,19000101152600
133,B6,1074,20130422,19000101152700
939,UA,997,20130422,19000101152900
1791,WN,1411,20130422,19000101153200
1471,B6,1076,20130422,19000101153500
1552,DL,1080,20130422,19000101153500
331,AA,733,20130422,19000101153900
1131,DL,502,20130422,19000101153900
2044,DL,1096,20130422,19000101154600
1459,US,544,20130422,19000101155600
4141,EV,746,20130422,19000101155700
1,B6,1069,20130422,19000101160700
4668,EV,708,20130422,19000101160800
4100,EV,946,20130422,19000101161700
4596,EV,872,20130422,19000101162600
83,B6,2422,20130422,19000101163500
1153,WN,711,20130422,19000101163500
209,B6,2465,20130422,19000101163600
2179,US,214,20130422,19000101164200
4577,MQ,544,20130422,19000101165200
4588,MQ,1020,20130422,19000101165500
119,B6,1182,20130422,19000101170400
1122,UA,1023,20130422,19000101171700
505,B6,1065,20130422,19000101171800
753,AA,1389,20130422,19000101172600
431,B6,1047,20130422,19000101172700
2134,US,184,20130422,19000101173400
2181,US,214,20130422,19000101175700
4181,EV,1092,20130422,19000101180500
2347,DL,762,20130422,19000101180800
366,FL,762,20130422,19000101181500
95,DL,509,20130422,19000101182200
1043,DL,2422,20130422,19000101182400
2175,DL,1096,20130422,19000101183000
4447,MQ,431,20130422,19000101183400
4681,EV,277,20130422,19000101183700
509,UA,1504,20130422,19000101183800
1705,DL,1183,20130422,19000101183900
161,DL,2248,20130422,19000101184000
4583,EV,748,20130422,19000101184000
4534,EV,725,20130422,19000101184000
4294,EV,708,20130422,19000101184100
2136,US,184,20130422,19000101184200
15,UA,4963,20130422,19000101184700
2143,DL,760,20130422,19000101185600
1136,UA,419,20130422,19000101185700
1773,DL,1990,20130422,19000101190100
4157,EV,628,20130422,19000101190300
1473,DL,963,20130422,19000101190800
347,B6,1041,20130422,19000101191000
847,DL,762,20130422,19000101191200
4684,EV,642,20130422,19000101191300
539,DL,1626,20130422,19000101191900
3695,MQ,719,20130422,19000101192600
1461,DL,2475,20130422,19000101192800
2383,DL,269,20130422,19000101193100
1630,UA,2565,20130422,19000101193500
2138,US,184,20130422,19000101194000
792,UA,2227,20130422,19000101194200
1436,UA,937,20130422,19000101195000
3881,9E,569,20130422,19000101195100
3459,9E,765,20130422,19000101195400
12,B6,209,20130422,19000101200000
4411,EV,946,20130422,19000101200100
449,US,529,20130422,19000101200600
1185,DL,1969,20130422,19000101201400
509,B6,1065,20130422,19000101201600
1902,DL,1035,20130422,19000101201900
1499,DL,762,20130422,19000101202100
4663,EV,416,20130422,19000101202300
1394,DL,2454,20130422,19000101202400
181,AA,2475,20130422,19000101202700
4702,EV,445,20130422,19000101202800
1459,DL,1587,20130422,19000101203000
1164,UA,1065,20130422,19000101203400
3325,9E,1391,20130422,19000101203600
2331,DL,502,20130422,19000101203900
1354,WN,764,20130422,19000101204400
1703,UA,200,20130422,19000101204500
269,UA,719,20130422,19000101205000
3579,9E,665,20130422,19000101205200
1637,UA,997,20130422,19000101205300
3985,MQ,589,20130422,19000101205600
61,DL,762,20130422,19000101210800
1101,UA,2475,20130422,19000101211300
423,UA,1620,20130422,19000101211400
269,AA,2422,20130422,19000101212400
2705,YV,544,20130422,19000101212700
177,AA,2586,20130422,19000101212800
1715,DL,1183,20130422,19000101213200
1523,UA,2565,20130422,19000101213200
4178,9E,264,20130422,19000101213500
951,DL,760,20130422,19000101213700
1462,UA,2402,20130422,19000101213800
884,DL,1620,20130422,19000101213900
1633,UA,1085,20130422,19000101214200
148,UA,2434,20130422,19000101214500
4019,9E,288,20130422,19000101214700
4449,MQ,213,20130422,19000101215000
1351,AA,740,20130422,19000101215200
2370,DL,1035,20130422,19000101215700
173,B6,2569,20130422,19000101220100
1643,DL,2422,20130422,19000101220400
119,AA,2454,20130422,19000101221200
2144,US,184,20130422,19000101221300
4626,MQ,479,20130422,19000101222200
3962,WN,725,20130422,19000101222200
3313,9E,828,20130422,19000101222400
5222,EV,378,20130422,19000101223000
3446,9E,1008,20130422,19000101224200
1127,UA,2565,20130422,19000101225300
2191,US,214,20130422,19000101225700
1010,UA,1085,20130422,19000101230200
361,AA,733,20130422,19000101230500
535,UA,2475,20130422,19000101230500
1241,UA,997,20130422,19000101230800
1433,DL,1080,20130422,19000101230900
1729,DL,2248,20130422,19000101232100
1435,DL,1010,20130422,19000101232700
4166,EV,594,20130422,19000101232700
459,UA,1065,20130422,19000101233000
4414,EV,872,20130422,19000101233400
2139,DL,1096,20130422,19000101234300
4117,EV,199,20130422,19000101235000
791,AA,1389,20130422,19000101235300
570,UA,937,20130422,19000101235700
4617,MQ,431,20130423,19000101002100
677,B6,2475,20130423,19000101003700
771,UA,2475,20130423,19000101005900
1069,B6,1521,20130423,19000101012200
185,AA,2475,20130423,19000101020600
707,B6,1598,20130423,19000101035600
2161,US,214,20130423,19000101065900
635,UA,733,20130423,19000101070800
4252,EV,725,20130423,19000101071000
433,WN,711,20130423,19000101071800
439,UA,200,20130423,19000101073200
5068,EV,488,20130423,19000101073500
1568,UA,719,20130423,19000101074800
4241,EV,199,20130423,19000101075300
1507,US,529,20130423,19000101080500
3493,WN,725,20130423,19000101080700
303,AA,733,20130423,19000101080900
4401,MQ,502,20130423,19000101081200
1171,WN,748,20130423,19000101081500
2116,US,184,20130423,19000101082500
4150,EV,569,20130423,19000101082800
1017,UA,200,20130423,19000101083100
1743,DL,760,20130423,19000101085500
501,B6,1069,20130423,19000101090600
135,B6,1074,20130423,19000101090900
987,UA,2454,20130423,19000101090900
1162,UA,719,20130423,19000101091300
669,UA,2227,20130423,19000101091600
831,DL,502,20130423,19000101091800
1837,AA,1096,20130423,19000101091900
848,UA,2133,20130423,19000101091900
4137,EV,746,20130423,19000101093100
4398,EV,488,20130423,19000101093400
2165,US,214,20130423,19000101093500
1547,DL,762,20130423,19000101093900
2165,DL,1008,20130423,19000101095000
987,B6,944,20130423,19000101095200
446,UA,1023,20130423,19000101095300
4099,EV,872,20130423,19000101100000
4693,EV,209,20130423,19000101100100
1238,UA,1400,20130423,19000101100500
309,AA,733,20130423,19000101100700
427,UA,1416,20130423,19000101101300
361,B6,1035,20130423,19000101102700
1415,DL,1990,20130423,19000101102900
443,AA,1089,20130423,19000101103000
